 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0001-0406,410,42.522,29.578,615.356,407.034,615.365,406.589,605,393,21,27,0.845,17434.000,17434.000,1.379,0.725,0.934
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0002-0422,400,32.970,17.460,726.610,423.423,726.306,422.911,716,408,21,28,0.824,13188.000,13188.000,1.459,0.685,0.928
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0003-0426,436,43.273,37.095,759.583,426.450,756.746,427.109,747,412,23,28,0.874,18867.000,18867.000,1.364,0.733,0.932
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0004-0426,590,52.756,41.573,802.368,426.642,802.511,426.379,787,412,28,28,0.874,31126.000,31126.000,1.075,0.930,0.943
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0006-0434,413,36.252,14.840,592.870,434.076,593.227,434.286,577,424,29,21,0.706,14972.000,14972.000,1.580,0.633,0.870
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0007-0438,315,56.994,39.065,942.481,437.344,943.706,438.534,933,426,19,24,0.875,17953.000,17953.000,1.296,0.772,0.921
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0008-0450,628,40.648,25.962,263.247,449.697,261.619,449.663,246,430,29,40,0.566,25527.000,25527.000,1.691,0.591,0.792
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0009-0440,303,36.743,16.149,1111.556,439.170,1111.632,439.582,1102,430,20,20,0.941,11133.000,11133.000,1.051,0.952,0.944
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0011-0448,413,39.571,28.274,675.820,447.708,676.065,449.297,664,435,23,26,0.839,16343.000,16343.000,1.431,0.699,0.926
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0012-0455,762,35.114,12.354,1059.866,457.240,1060.439,458.155,1046,435,33,40,0.575,26757.000,26757.000,1.887,0.530,0.824
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0013-0459,552,47.042,31.026,1147.159,462.467,1146.708,462.978,1136,438,21,42,0.601,25967.000,25967.000,2.007,0.498,0.875
12,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0014-0450,382,53.529,28.233,523.029,450.539,521.999,450.890,510,439,25,22,0.889,20448.000,20448.000,1.355,0.738,0.929
13,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0015-0458,618,44.460,25.146,309.301,457.595,309.650,456.871,294,441,29,35,0.611,27476.000,27476.000,1.512,0.661,0.824
14,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0016-0455,368,32.883,17.200,716.413,455.082,716.590,454.480,707,443,21,25,0.890,12101.000,12101.000,1.206,0.829,0.933
15,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0017-0452,220,49.600,29.616,1035.877,452.164,1035.614,451.168,1028,443,15,19,0.873,10912.000,10912.000,1.353,0.739,0.924
16,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0018-0460,489,39.526,18.521,410.772,459.441,411.198,459.080,399,445,23,30,0.864,19328.000,19328.000,1.352,0.740,0.935
17,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0019-0468,733,45.394,31.680,889.752,469.791,890.008,471.480,880,445,22,47,0.659,33274.000,33274.000,2.233,0.448,0.896
18,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0020-0480,1495,49.561,35.248,974.594,483.202,975.654,484.203,947,448,57,65,0.330,74094.000,74094.000,2.613,0.383,0.695
19,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0021-0463,354,48.441,32.013,455.929,463.548,455.920,464.610,446,452,20,23,0.918,17148.000,17148.000,1.202,0.832,0.943
20,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0022-0463,295,38.678,18.327,488.202,463.622,488.082,463.367,476,454,22,19,0.910,11410.000,11410.000,1.218,0.821,0.932
21,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0023-0468,440,43.000,25.234,1101.041,467.305,1100.892,467.337,1088,455,26,26,0.788,18920.000,18920.000,1.509,0.663,0.907
22,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0024-0489,858,39.122,18.806,217.551,488.515,218.028,489.931,205,462,25,55,0.457,33567.000,33567.000,3.152,0.317,0.808
23,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0025-0476,315,44.095,24.646,91.348,476.252,91.367,475.708,81,466,21,20,0.937,13890.000,13890.000,1.105,0.905,0.939
24,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0026-0480,339,39.478,19.003,125.701,480.367,125.610,480.711,116,469,19,22,0.939,13383.000,13383.000,1.163,0.860,0.950
25,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0027-0495,1022,38.705,21.173,591.261,491.735,589.740,492.405,574,471,38,49,0.366,39556.000,39556.000,1.659,0.603,0.779
26,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0030-0489,494,33.083,22.840,681.848,488.534,682.220,489.025,662,477,35,24,0.682,16343.000,16343.000,2.007,0.498,0.881
27,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0032-0497,483,37.327,20.818,150.674,500.142,149.167,501.313,135,482,27,31,0.559,18029.000,18029.000,1.593,0.628,0.819
28,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0034-0498,625,31.757,14.280,445.121,496.514,444.015,497.450,431,483,30,30,0.789,19848.000,19848.000,1.314,0.761,0.923
29,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0035-0503,911,33.539,26.100,818.440,504.881,821.500,505.705,792,486,53,35,0.513,30554.000,30554.000,2.906,0.344,0.833
30,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0036-0500,260,44.750,28.611,1044.565,500.042,1045.257,500.382,1036,490,18,20,0.920,11635.000,11635.000,1.305,0.766,0.935
31,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0037-0509,402,37.512,17.195,306.308,509.490,306.580,509.345,294,498,25,23,0.859,15080.000,15080.000,1.405,0.712,0.932
32,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0038-0509,320,31.303,22.629,649.688,509.966,649.766,509.676,638,500,23,19,0.880,10017.000,10017.000,1.358,0.736,0.938
33,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0039-0520,973,43.476,23.556,1071.261,520.399,1071.526,520.926,1051,500,39,41,0.760,42302.000,42302.000,1.314,0.761,0.901
34,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0040-0513,339,39.507,25.133,542.630,512.709,543.544,513.200,531,503,22,21,0.845,13393.000,13393.000,1.420,0.704,0.933
35,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0041-0514,300,37.743,26.811,612.350,513.983,613.156,513.193,602,505,21,18,0.922,11323.000,11323.000,1.156,0.865,0.945
