 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0001-0283,658,25.108,14.611,744.888,283.684,745.592,284.555,730,265,28,36,0.638,16521.000,16521.000,1.410,0.709,0.868
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0002-0304,344,17.677,3.727,816.584,304.189,816.572,304.270,807,292,20,25,0.851,6081.000,6081.000,1.219,0.820,0.914
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0003-0325,651,19.699,9.919,637.961,324.459,637.346,324.924,623,310,31,30,0.810,12824.000,12824.000,1.059,0.945,0.915
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0005-0343,957,37.187,36.990,319.354,345.509,318.623,345.826,302,321,35,45,0.657,35588.000,35588.000,1.299,0.770,0.862
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0006-0343,827,18.411,8.120,68.284,344.953,68.532,344.802,50,326,35,35,0.701,15226.000,15226.000,1.013,0.988,0.889
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0009-0360,297,23.077,6.874,571.015,359.793,570.601,360.018,562,349,18,22,0.861,6854.000,6854.000,1.264,0.791,0.928
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0010-0369,454,22.066,9.741,434.154,367.830,434.880,368.040,422,355,24,28,0.842,10018.000,10018.000,1.270,0.788,0.913
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0012-0385,541,23.678,11.253,978.080,385.875,978.071,386.417,965,369,25,32,0.680,12810.000,12810.000,1.373,0.729,0.851
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0014-0388,687,16.090,6.494,1077.986,388.194,1077.703,388.329,1064,371,27,34,0.868,11054.000,11054.000,1.371,0.729,0.946
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0016-0401,957,24.512,17.280,1175.926,399.699,1175.887,398.890,1160,377,33,48,0.679,23458.000,23458.000,1.451,0.689,0.878
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0017-0400,667,26.181,8.267,877.322,401.654,877.135,402.173,863,382,28,37,0.777,17463.000,17463.000,1.632,0.613,0.916
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0018-0401,620,49.419,39.825,600.019,402.181,599.505,403.139,588,384,25,34,0.776,30640.000,30640.000,1.436,0.696,0.908
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0020-0407,549,27.089,13.712,999.686,408.531,999.617,408.629,987,391,25,33,0.767,14872.000,14872.000,1.315,0.760,0.900
14,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0021-0413,444,37.077,11.763,563.000,415.565,563.359,416.174,553,397,21,33,0.729,16462.000,16462.000,1.653,0.605,0.901
15,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0023-0421,484,32.021,12.566,412.374,422.318,412.541,423.277,400,406,24,30,0.812,15498.000,15498.000,1.414,0.707,0.921
16,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0024-0417,341,27.164,12.388,754.497,417.418,754.724,417.320,745,406,20,23,0.900,9263.000,9263.000,1.190,0.840,0.938
17,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0025-0434,692,30.296,24.022,338.960,434.948,339.049,435.540,326,418,28,32,0.754,20965.000,20965.000,1.209,0.827,0.916
18,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0026-0437,422,56.417,39.318,580.585,437.635,580.259,437.516,569,424,22,26,0.889,23808.000,23808.000,1.188,0.842,0.943
19,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0029-0449,586,40.002,25.571,397.746,450.292,399.152,450.806,386,430,25,38,0.709,23441.000,23441.000,1.706,0.586,0.901
20,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0031-0448,704,26.382,18.905,16.450,447.832,16.400,448.517,1,432,31,32,0.784,18573.000,18573.000,1.141,0.877,0.897
21,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0032-0444,379,28.198,9.552,817.669,444.930,817.782,445.143,806,433,22,23,0.908,10687.000,10687.000,1.090,0.917,0.942
22,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0033-0452,439,62.269,41.580,499.794,452.202,499.377,452.636,488,438,24,28,0.809,27336.000,27336.000,1.557,0.642,0.917
23,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0035-0458,403,33.752,19.893,885.636,458.222,885.406,458.600,874,446,23,24,0.923,13602.000,13602.000,1.117,0.895,0.942
24,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0037-0463,550,56.945,36.582,978.331,463.493,977.760,463.611,964,448,28,30,0.872,31320.000,31320.000,1.139,0.878,0.935
25,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0038-0471,722,59.946,30.719,611.248,470.759,610.929,471.035,595,452,33,39,0.510,43281.000,43281.000,1.772,0.564,0.827
26,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0039-0463,244,28.709,10.187,945.258,463.266,945.602,463.277,937,453,17,20,0.924,7005.000,7005.000,1.281,0.781,0.931
27,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0040-0473,691,34.410,21.864,1112.529,473.057,1112.074,473.052,1099,456,27,35,0.818,23777.000,23777.000,1.279,0.782,0.920
28,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0041-0475,291,19.275,6.562,61.617,475.404,61.820,475.509,53,464,18,22,0.872,5609.000,5609.000,1.311,0.763,0.936
29,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0042-0484,539,37.241,22.174,313.259,484.311,313.676,484.345,300,470,25,29,0.861,20073.000,20073.000,1.246,0.802,0.939
30,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0044-0484,401,34.170,10.000,270.418,484.445,270.453,484.668,259,472,22,25,0.890,13702.000,13702.000,1.277,0.783,0.938
31,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0046-0491,598,48.726,22.864,810.642,492.946,810.829,493.158,799,474,25,35,0.802,29138.000,29138.000,1.569,0.638,0.928
