 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0001-0345,656,43.989,34.482,208.029,345.735,208.478,344.963,193,329,29,33,0.767,28857.000,28857.000,1.117,0.895,0.910
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0007-0422,432,36.312,19.170,601.479,421.551,601.512,421.390,590,409,24,26,0.912,15687.000,15687.000,1.133,0.883,0.940
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0008-0429,397,45.579,35.390,309.079,428.324,307.469,426.785,296,416,25,26,0.773,18095.000,18095.000,1.953,0.512,0.926
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0009-0429,345,58.664,48.756,758.926,429.033,760.518,428.739,748,419,23,20,0.832,20239.000,20239.000,1.340,0.746,0.925
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0011-0439,387,46.269,34.917,881.376,439.490,881.658,439.872,869,428,24,22,0.906,17906.000,17906.000,1.035,0.967,0.934
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0014-0457,402,38.137,29.801,778.843,457.515,778.710,457.659,766,445,24,25,0.836,15331.000,15331.000,1.044,0.958,0.917
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0017-0471,743,39.176,30.715,33.460,471.092,30.543,469.898,17,456,33,30,0.883,29108.000,29108.000,1.131,0.884,0.945
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0018-0470,349,64.066,48.151,1093.858,470.408,1094.192,469.164,1083,458,21,24,0.864,22359.000,22359.000,1.235,0.810,0.927
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0020-0486,425,55.428,46.699,503.001,485.547,503.697,485.292,492,473,23,26,0.903,23557.000,23557.000,1.154,0.867,0.943
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0021-0488,317,41.956,31.060,207.614,488.743,207.950,488.496,198,478,20,21,0.926,13300.000,13300.000,1.326,0.754,0.949
