 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0002-0341,541,16.952,5.097,63.624,341.360,63.536,341.477,49,328,29,27,0.890,9171.000,9171.000,1.063,0.940,0.936
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0004-0349,771,20.307,8.063,669.088,350.019,668.785,351.336,653,329,31,41,0.475,15657.000,15657.000,1.794,0.558,0.850
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0005-0346,515,22.233,12.147,834.519,346.801,834.468,347.210,820,332,28,28,0.684,11450.000,11450.000,1.318,0.759,0.882
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0006-0358,508,23.555,11.016,432.648,356.854,432.804,356.881,420,344,25,28,0.838,11966.000,11966.000,1.220,0.820,0.926
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0008-0366,427,21.581,5.314,917.507,365.830,917.732,365.957,905,354,25,24,0.781,9215.000,9215.000,1.204,0.831,0.910
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0009-0373,440,21.925,8.451,854.691,374.339,854.003,374.873,842,361,26,25,0.773,9647.000,9647.000,1.195,0.837,0.910
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0010-0392,432,23.160,9.734,453.347,391.745,453.409,392.165,442,378,22,28,0.834,10005.000,10005.000,1.505,0.665,0.925
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0012-0401,897,39.347,22.152,488.725,400.520,488.868,401.406,472,379,41,45,0.471,35294.000,35294.000,1.242,0.805,0.781
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0013-0403,741,28.625,16.498,547.566,404.856,547.307,405.404,535,381,26,45,0.614,21211.000,21211.000,1.800,0.556,0.868
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0014-0400,465,26.776,8.914,216.623,398.887,216.858,399.194,203,389,28,22,0.872,12451.000,12451.000,1.270,0.788,0.946
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0015-0404,392,25.957,14.189,430.875,404.546,431.171,404.475,420,392,22,24,0.851,10175.000,10175.000,1.125,0.889,0.928
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0016-0412,638,24.259,15.408,85.199,411.470,85.363,411.951,68,396,33,32,0.716,15477.000,15477.000,1.102,0.907,0.885
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0017-0422,390,18.277,5.510,125.585,421.749,125.480,421.885,115,410,21,24,0.905,7128.000,7128.000,1.150,0.870,0.943
14,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0018-0429,526,23.610,9.192,347.688,428.616,347.467,428.385,336,411,24,36,0.670,12419.000,12419.000,1.914,0.523,0.885
15,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0019-0429,714,32.940,25.039,205.269,429.531,205.408,429.439,190,413,32,33,0.874,23519.000,23519.000,1.062,0.942,0.929
16,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0021-0451,760,28.411,11.250,453.774,452.582,453.533,452.324,438,431,29,41,0.619,21592.000,21592.000,1.943,0.515,0.875
17,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0022-0443,448,30.397,12.205,960.138,445.029,959.960,444.994,948,431,25,25,0.853,13618.000,13618.000,1.038,0.963,0.946
18,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0023-0443,424,28.002,11.850,1064.333,442.509,1064.344,442.541,1052,431,25,24,0.887,11873.000,11873.000,1.161,0.861,0.935
19,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0024-0456,604,30.712,17.159,419.065,456.098,419.624,456.632,408,435,23,42,0.589,18550.000,18550.000,2.082,0.480,0.868
20,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0025-0455,415,27.330,8.725,688.148,455.242,688.239,455.425,678,441,21,29,0.837,11342.000,11342.000,1.452,0.689,0.922
