 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0001-0345,656,18.794,7.061,208.029,345.735,207.944,346.402,193,329,29,33,0.767,12329.000,12329.000,1.117,0.895,0.910
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0007-0422,432,27.185,9.161,601.479,421.551,601.282,421.603,590,409,24,26,0.912,11744.000,11744.000,1.133,0.883,0.940
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0008-0429,397,29.136,8.305,309.079,428.324,309.096,428.755,296,416,25,26,0.773,11567.000,11567.000,1.953,0.512,0.926
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0009-0429,345,40.638,17.890,758.926,429.033,759.523,429.141,748,419,23,20,0.832,14020.000,14020.000,1.340,0.746,0.925
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0011-0439,387,28.793,8.473,881.376,439.490,881.478,439.539,869,428,24,22,0.906,11143.000,11143.000,1.035,0.967,0.934
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0014-0457,402,56.249,39.703,778.843,457.515,778.971,457.462,766,445,24,25,0.836,22612.000,22612.000,1.044,0.958,0.917
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0017-0471,743,29.195,20.347,33.460,471.092,33.014,471.528,17,456,33,30,0.883,21692.000,21692.000,1.131,0.884,0.945
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0018-0470,349,48.616,21.814,1093.858,470.408,1094.190,470.682,1083,458,21,24,0.864,16967.000,16967.000,1.235,0.810,0.927
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0020-0486,425,40.513,20.054,503.001,485.547,503.479,485.855,492,473,23,26,0.903,17218.000,17218.000,1.154,0.867,0.943
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0021-0488,317,29.325,10.646,207.614,488.743,207.701,488.873,198,478,20,21,0.926,9296.000,9296.000,1.326,0.754,0.949
