 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0001-0314,857,15.273,8.079,106.272,313.980,106.187,314.479,90,297,33,35,0.906,13089.000,13089.000,1.114,0.898,0.954
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0003-0327,469,16.117,4.575,743.459,327.406,743.402,327.455,731,315,24,24,0.917,7559.000,7559.000,1.125,0.889,0.956
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0006-0346,751,24.750,17.414,543.774,345.736,543.571,346.631,527,327,32,39,0.711,18587.000,18587.000,1.304,0.767,0.900
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0007-0368,499,17.737,5.081,199.093,368.694,199.459,368.947,186,355,27,26,0.894,8851.000,8851.000,1.240,0.806,0.940
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0008-0373,839,32.456,15.921,507.604,374.501,507.836,374.723,491,355,34,37,0.818,27231.000,27231.000,1.247,0.802,0.920
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0009-0382,582,47.847,33.319,381.158,382.579,380.853,382.569,367,368,30,29,0.855,27847.000,27847.000,1.042,0.960,0.925
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0010-0382,459,17.804,5.617,863.583,381.849,863.137,382.141,851,371,25,23,0.897,8172.000,8172.000,1.112,0.900,0.949
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0012-0388,432,22.590,7.469,292.942,388.433,292.824,388.844,281,375,23,26,0.904,9759.000,9759.000,1.111,0.900,0.938
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0013-0397,680,22.844,7.296,429.087,396.607,428.505,396.923,412,385,36,24,0.741,15534.000,15534.000,1.589,0.629,0.916
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0014-0401,548,38.505,20.999,353.002,401.750,353.854,401.348,339,386,28,30,0.776,21101.000,21101.000,1.208,0.828,0.902
