 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0003-0255,340,13.659,4.632,542.126,254.197,542.320,254.370,532,243,21,24,0.804,4644.000,4644.000,1.218,0.821,0.908
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0004-0303,872,16.905,7.833,702.126,303.561,702.211,304.370,686,285,32,37,0.789,14741.000,14741.000,1.331,0.751,0.926
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0005-0333,487,20.012,8.677,619.890,333.732,620.608,334.487,609,317,22,32,0.696,9746.000,9746.000,1.427,0.701,0.878
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0006-0343,725,19.721,8.478,361.584,341.023,361.116,341.512,348,326,30,34,0.727,14298.000,14298.000,1.370,0.730,0.914
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0007-0346,603,15.186,5.631,468.066,345.908,468.403,346.756,455,332,28,28,0.862,9157.000,9157.000,1.075,0.931,0.939
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0008-0366,603,28.609,14.433,781.009,366.780,781.144,367.625,769,350,24,32,0.829,17251.000,17251.000,1.269,0.788,0.936
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0009-0369,599,41.457,29.824,647.824,369.714,647.154,370.408,633,356,29,27,0.867,24833.000,24833.000,1.089,0.919,0.938
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0010-0377,918,29.771,14.660,862.178,377.235,861.249,377.700,840,359,45,36,0.604,27330.000,27330.000,1.729,0.578,0.860
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0011-0382,458,21.312,7.215,336.845,382.210,337.160,382.169,324,370,26,24,0.837,9761.000,9761.000,1.198,0.835,0.917
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0012-0387,528,24.958,15.256,134.110,387.938,134.682,388.433,119,375,29,24,0.774,13178.000,13178.000,1.249,0.801,0.906
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0013-0390,614,35.707,26.025,252.762,389.647,252.114,389.665,238,375,32,30,0.811,21924.000,21924.000,1.255,0.797,0.914
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0015-0403,540,31.080,14.107,564.559,404.096,564.733,404.620,553,387,23,33,0.821,16783.000,16783.000,1.502,0.666,0.922
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0016-0408,725,29.818,11.952,225.383,407.231,225.415,407.057,204,388,39,41,0.607,21618.000,21618.000,2.860,0.350,0.890
14,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0017-0400,374,39.666,23.460,627.190,400.634,626.385,400.974,616,388,22,24,0.843,14835.000,14835.000,1.427,0.701,0.935
15,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0018-0407,483,43.126,21.121,601.390,408.618,601.870,409.196,590,392,23,30,0.766,20830.000,20830.000,1.468,0.681,0.897
16,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0019-0405,530,18.425,6.979,46.862,404.983,46.533,405.716,32,393,29,25,0.889,9765.000,9765.000,1.182,0.846,0.941
17,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0020-0409,344,29.544,8.809,851.811,408.956,851.981,408.755,841,399,21,21,0.914,10163.000,10163.000,1.359,0.736,0.952
18,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0022-0418,451,36.787,18.319,295.855,417.422,296.142,417.969,284,405,24,26,0.848,16591.000,16591.000,1.250,0.800,0.923
19,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543333_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0023-0423,495,28.263,9.589,934.876,425.417,934.988,425.895,923,408,25,31,0.774,13990.000,13990.000,1.358,0.736,0.901
