 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0001-0316,333,23.601,6.270,493.113,316.197,493.154,316.284,483,306,20,21,0.894,7859.000,7859.000,1.050,0.952,0.933
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0003-0374,646,26.481,11.402,209.611,376.269,209.507,376.860,197,355,24,38,0.726,17107.000,17107.000,1.651,0.606,0.914
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0005-0397,515,29.421,8.826,364.807,397.550,364.801,397.778,353,382,23,31,0.868,15152.000,15152.000,1.393,0.718,0.935
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0009-0431,462,60.190,37.244,482.729,432.035,482.737,432.606,468,419,28,25,0.796,27808.000,27808.000,1.180,0.847,0.908
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0010-0460,297,46.182,15.385,780.678,460.884,780.561,460.788,769,452,24,17,0.797,13716.000,13716.000,1.491,0.671,0.893
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0011-0471,511,47.632,23.750,144.426,471.044,144.936,471.921,135,453,21,37,0.680,24340.000,24340.000,1.921,0.521,0.871
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0013-0478,988,48.977,16.227,513.987,481.323,514.686,481.455,491,454,44,48,0.380,48389.000,48389.000,1.948,0.513,0.733
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0015-0467,365,40.849,12.559,686.590,466.774,686.758,466.902,671,459,29,17,0.828,14910.000,14910.000,1.704,0.587,0.938
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0020-0493,373,57.107,39.059,164.521,493.696,164.004,493.480,155,480,19,27,0.828,21301.000,21301.000,1.550,0.645,0.929
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0021-0508,518,60.681,29.828,712.610,510.863,712.548,511.265,700,491,24,35,0.707,31433.000,31433.000,1.454,0.688,0.857
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0022-0502,318,47.340,15.533,417.236,501.840,417.176,501.957,407,492,21,21,0.922,15054.000,15054.000,1.299,0.770,0.942
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s5h1_Merged.tif_rotated.tif:0023-0511,351,37.516,9.648,671.665,510.075,671.698,510.349,663,496,19,30,0.660,13168.000,13168.000,2.006,0.499,0.860
