 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0001-0314,857,47.146,29.553,106.272,313.980,105.425,314.238,90,297,33,35,0.906,40404.000,40404.000,1.114,0.898,0.954
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0003-0327,469,55.249,42.872,743.459,327.406,743.790,327.805,731,315,24,24,0.917,25912.000,25912.000,1.125,0.889,0.956
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0006-0346,751,57.927,46.238,543.774,345.736,543.428,345.814,527,327,32,39,0.711,43503.000,43503.000,1.304,0.767,0.900
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0007-0368,499,69.683,53.476,199.093,368.694,199.403,369.157,186,355,27,26,0.894,34772.000,34772.000,1.240,0.806,0.940
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0008-0373,839,63.539,48.641,507.604,374.501,508.091,373.891,491,355,34,37,0.818,53309.000,53309.000,1.247,0.802,0.920
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0009-0382,582,59.290,41.959,381.158,382.579,380.981,382.710,367,368,30,29,0.855,34507.000,34507.000,1.042,0.960,0.925
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0010-0382,459,42.331,17.628,863.583,381.849,863.345,381.729,851,371,25,23,0.897,19430.000,19430.000,1.112,0.900,0.949
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0012-0388,432,78.718,58.817,292.942,388.433,292.989,388.615,281,375,23,26,0.904,34006.000,34006.000,1.111,0.900,0.938
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0013-0397,680,49.304,28.592,429.087,396.607,430.328,395.960,412,385,36,24,0.741,33527.000,33527.000,1.589,0.629,0.916
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0014-0401,548,48.403,23.093,353.002,401.750,353.256,401.329,339,386,28,30,0.776,26525.000,26525.000,1.208,0.828,0.902
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s4h1_Merged.tif_rotated.tif:0017-0424,672,48.433,26.439,477.162,423.818,477.640,424.357,463,408,32,32,0.715,32547.000,32547.000,1.205,0.830,0.884
