 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0002-0290,963,15.861,8.200,299.317,290.674,299.272,291.326,283,271,34,39,0.782,15274.000,15274.000,1.169,0.855,0.916
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0003-0329,789,20.278,14.569,82.620,329.248,82.080,330.430,65,312,38,35,0.603,15999.000,15999.000,1.143,0.875,0.854
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0004-0327,767,15.864,7.437,1047.834,328.117,1047.940,328.202,1032,312,32,31,0.891,12168.000,12168.000,1.114,0.898,0.953
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0006-0362,1195,23.915,13.394,242.872,362.051,241.970,361.381,219,343,52,38,0.344,28578.000,28578.000,1.743,0.574,0.784
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0008-0358,518,24.761,11.033,397.708,357.902,397.678,358.440,385,344,24,28,0.798,12826.000,12826.000,1.322,0.756,0.923
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0010-0375,580,27.455,16.275,544.848,377.052,545.543,377.133,532,359,26,33,0.831,15924.000,15924.000,1.275,0.785,0.923
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0013-0393,765,43.438,24.813,588.775,392.615,588.375,393.212,574,375,29,36,0.821,33230.000,33230.000,1.312,0.762,0.925
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0014-0389,449,18.514,6.963,1089.008,390.366,1088.396,390.752,1075,377,26,25,0.805,8313.000,8313.000,1.156,0.865,0.916
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0015-0395,643,29.381,15.647,143.071,395.929,142.058,396.218,129,379,28,32,0.846,18892.000,18892.000,1.076,0.929,0.927
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0016-0395,539,28.033,13.774,729.743,395.218,729.544,395.997,717,380,27,30,0.843,15110.000,15110.000,1.228,0.814,0.929
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0017-0399,676,20.266,6.947,184.604,397.265,184.128,397.838,168,381,30,36,0.683,13700.000,13700.000,1.308,0.764,0.873
