 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0001-0307,361,45.260,34.728,824.694,306.614,824.769,306.614,814,296,22,22,0.893,16339.000,16339.000,1.063,0.941,0.935
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0002-0313,565,36.658,32.789,674.227,312.319,675.496,310.898,661,299,27,28,0.886,20712.000,20712.000,1.104,0.906,0.941
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0003-0336,246,42.947,30.521,808.061,337.195,807.931,337.507,799,327,18,19,0.888,10565.000,10565.000,1.149,0.870,0.918
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0005-0376,633,33.711,24.485,1011.498,377.483,1011.756,377.715,999,359,24,34,0.823,21339.000,21339.000,1.423,0.703,0.946
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0006-0374,592,43.329,33.709,94.022,375.264,94.103,374.845,80,360,27,29,0.832,25651.000,25651.000,1.129,0.885,0.924
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0007-0379,516,52.872,45.607,436.632,379.174,435.909,378.855,423,365,28,28,0.732,27282.000,27282.000,1.198,0.835,0.884
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0008-0387,564,44.695,35.671,675.530,387.264,676.083,386.045,660,374,30,26,0.916,25208.000,25208.000,1.132,0.884,0.947
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0010-0415,327,49.116,35.470,842.503,416.142,842.675,416.412,834,403,18,25,0.878,16061.000,16061.000,1.381,0.724,0.936
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0011-0424,784,46.476,34.335,361.027,421.750,363.034,422.761,341,405,35,39,0.630,36437.000,36437.000,1.538,0.650,0.842
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0012-0421,480,46.748,31.093,437.919,419.215,437.536,419.178,424,408,30,26,0.717,22439.000,22439.000,1.317,0.759,0.845
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0013-0422,240,67.304,50.609,254.662,422.217,254.257,422.770,244,413,20,18,0.876,16153.000,16153.000,1.068,0.936,0.909
12,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0017-0439,315,47.216,43.400,493.957,438.770,493.516,438.441,484,428,19,22,0.904,14873.000,14873.000,1.275,0.784,0.938
13,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0018-0440,285,52.653,40.663,450.391,440.216,449.400,439.449,442,429,17,22,0.892,15006.000,15006.000,1.278,0.783,0.925
14,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0019-0442,361,58.701,51.000,426.115,441.547,426.591,441.607,415,430,20,24,0.871,21191.000,21191.000,1.251,0.800,0.944
15,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0020-0447,437,39.616,22.225,314.225,447.505,314.473,447.213,302,434,24,27,0.846,17312.000,17312.000,1.136,0.880,0.926
16,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0022-0448,623,54.167,49.510,89.038,448.635,89.274,448.196,74,435,30,26,0.858,33746.000,33746.000,1.174,0.852,0.940
17,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0023-0445,272,70.434,46.048,472.070,445.735,471.645,444.961,463,435,17,20,0.898,19158.000,19158.000,1.313,0.762,0.954
18,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0025-0461,562,38.984,22.873,945.744,460.758,945.840,460.455,930,448,29,27,0.757,21909.000,21909.000,1.100,0.909,0.897
19,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0026-0460,359,56.788,41.095,166.714,460.171,166.672,459.466,156,449,21,22,0.916,20387.000,20387.000,1.176,0.850,0.946
20,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0027-0467,414,49.442,34.376,346.715,466.783,347.091,467.432,337,452,20,30,0.823,20469.000,20469.000,1.469,0.681,0.924
21,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0029-0467,306,67.817,52.841,200.062,467.850,200.427,467.142,191,456,19,23,0.842,20752.000,20752.000,1.404,0.712,0.922
22,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0030-0472,588,38.473,27.847,996.964,473.724,995.179,474.549,982,456,31,32,0.732,22622.000,22622.000,1.254,0.797,0.886
23,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0031-0476,471,39.992,26.434,648.472,475.886,648.463,475.079,636,463,24,27,0.904,18836.000,18836.000,1.265,0.791,0.945
24,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0034-0488,268,59.951,48.839,1021.929,488.545,1021.959,487.695,1013,478,18,20,0.895,16067.000,16067.000,1.354,0.738,0.939
25,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0038-0500,489,36.708,25.736,1049.406,501.747,1048.204,500.486,1038,486,25,28,0.841,17950.000,17950.000,1.296,0.772,0.918
26,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536635_KO_P50_NR_M_s5h1_Merged.tif_rotated.tif:0039-0502,501,36.341,23.214,574.057,502.396,573.953,503.810,562,488,25,28,0.885,18207.000,18207.000,1.215,0.823,0.936
