 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0002-0341,541,32.540,18.998,63.624,341.360,64.050,341.134,49,328,29,27,0.890,17604.000,17604.000,1.063,0.940,0.936
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0004-0349,771,40.261,27.266,669.088,350.019,668.427,352.315,653,329,31,41,0.475,31041.000,31041.000,1.794,0.558,0.850
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0005-0346,515,33.109,27.049,834.519,346.801,834.387,347.326,820,332,28,28,0.684,17051.000,17051.000,1.318,0.759,0.882
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0006-0358,508,38.642,30.056,432.648,356.854,432.947,356.113,420,344,25,28,0.838,19630.000,19630.000,1.220,0.820,0.926
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0008-0366,427,40.710,28.278,917.507,365.830,917.963,365.160,905,354,25,24,0.781,17383.000,17383.000,1.204,0.831,0.910
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0009-0373,440,46.348,41.776,854.691,374.339,854.236,374.042,842,361,26,25,0.773,20393.000,20393.000,1.195,0.837,0.910
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0010-0392,432,31.829,21.861,453.347,391.745,453.291,392.000,442,378,22,28,0.834,13750.000,13750.000,1.505,0.665,0.925
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0012-0401,897,24.677,10.600,488.725,400.520,488.896,400.934,472,379,41,45,0.471,22135.000,22135.000,1.242,0.805,0.781
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0013-0403,741,32.517,24.183,547.566,404.856,547.351,405.651,535,381,26,45,0.614,24095.000,24095.000,1.800,0.556,0.868
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0387_KO_P49_NR_F_s1h1_Merged.tif_rotated.tif:0014-0400,465,44.222,31.830,216.623,398.887,216.161,399.870,203,389,28,22,0.872,20563.000,20563.000,1.270,0.788,0.946
