 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0001-0244,741,31.397,15.692,199.419,244.179,199.671,243.469,185,226,31,36,0.686,23265.000,23265.000,1.835,0.545,0.897
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0002-0265,415,50.545,41.960,13.136,266.314,11.510,265.202,3,251,20,29,0.738,20976.000,20976.000,1.588,0.630,0.899
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0003-0279,671,42.337,30.010,502.397,278.741,502.914,278.944,485,264,33,31,0.794,28408.000,28408.000,1.213,0.825,0.920
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0004-0276,361,71.543,59.104,170.251,276.270,170.247,275.054,158,266,24,20,0.900,25827.000,25827.000,1.216,0.822,0.936
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0005-0311,779,34.311,13.914,407.418,311.779,407.708,311.401,388,289,36,44,0.493,26728.000,26728.000,1.457,0.686,0.771
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0006-0301,336,43.717,26.204,656.997,302.318,656.313,302.667,647,289,20,25,0.826,14689.000,14689.000,1.347,0.742,0.919
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0009-0314,504,28.123,15.625,1159.393,315.071,1159.130,315.042,1146,301,26,27,0.878,14174.000,14174.000,1.447,0.691,0.950
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0011-0317,394,38.122,27.443,633.949,317.112,634.224,316.538,622,305,23,24,0.931,15020.000,15020.000,1.246,0.802,0.947
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0013-0332,601,33.814,20.829,804.397,331.991,803.892,331.988,793,314,23,36,0.718,20322.000,20322.000,1.659,0.603,0.906
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s3h1_Merged.tif_rotated.tif:0014-0334,425,50.033,42.500,668.041,333.119,668.286,331.832,655,321,26,27,0.830,21264.000,21264.000,1.212,0.825,0.905
