 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0001-0406,410,32.880,10.468,615.356,407.034,615.280,407.277,605,393,21,27,0.845,13481.000,13481.000,1.379,0.725,0.934
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0002-0422,400,47.175,20.096,726.610,423.423,726.843,423.568,716,408,21,28,0.824,18870.000,18870.000,1.459,0.685,0.928
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0003-0426,436,40.388,12.686,759.583,426.450,759.604,426.693,747,412,23,28,0.874,17609.000,17609.000,1.364,0.733,0.932
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0004-0426,590,40.295,14.904,802.368,426.642,802.254,426.755,787,412,28,28,0.874,23774.000,23774.000,1.075,0.930,0.943
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0006-0434,413,35.094,9.801,592.870,434.076,593.179,434.188,577,424,29,21,0.706,14494.000,14494.000,1.580,0.633,0.870
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0007-0438,315,30.521,6.781,942.481,437.344,942.732,437.764,933,426,19,24,0.875,9614.000,9614.000,1.296,0.772,0.921
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0008-0450,628,39.656,17.460,263.247,449.697,263.044,450.112,246,430,29,40,0.566,24904.000,24904.000,1.691,0.591,0.792
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0009-0440,303,32.568,12.263,1111.556,439.170,1111.369,439.717,1102,430,20,20,0.941,9868.000,9868.000,1.051,0.952,0.944
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0011-0448,413,43.642,17.455,675.820,447.708,676.232,448.409,664,435,23,26,0.839,18024.000,18024.000,1.431,0.699,0.926
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s4h1_Merged.tif_rotated.tif:0012-0455,762,56.192,25.232,1059.866,457.240,1060.607,458.727,1046,435,33,40,0.575,42818.000,42818.000,1.887,0.530,0.824
