 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0002-0310,595,21.276,6.348,437.671,309.873,437.866,310.361,424,295,27,30,0.840,12659.000,12659.000,1.164,0.859,0.919
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0003-0336,374,22.842,5.699,124.174,336.505,124.176,336.604,111,325,24,22,0.862,8543.000,8543.000,1.102,0.907,0.930
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0004-0353,1004,30.492,11.484,211.297,354.716,210.788,356.123,191,331,41,45,0.423,30614.000,30614.000,1.617,0.619,0.715
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0005-0346,603,31.023,8.728,1058.480,346.490,1058.450,346.689,1042,331,33,30,0.760,18707.000,18707.000,1.574,0.635,0.902
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0006-0353,533,32.882,12.322,334.828,354.513,334.766,354.925,322,339,25,29,0.899,17526.000,17526.000,1.101,0.908,0.950
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0007-0364,459,33.702,9.166,789.304,364.559,789.588,364.795,777,351,24,27,0.881,15469.000,15469.000,1.190,0.841,0.936
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0008-0368,479,32.653,8.064,1101.158,369.494,1101.062,369.630,1089,355,25,27,0.888,15641.000,15641.000,1.131,0.884,0.934
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0009-0374,487,41.661,16.011,979.360,374.044,979.836,374.440,967,361,26,27,0.898,20289.000,20289.000,1.044,0.958,0.936
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0011-0391,825,58.240,33.109,293.443,391.039,293.430,391.514,279,368,30,46,0.575,48048.000,48048.000,2.239,0.447,0.814
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s3h1_Merged.tif_rotated.tif:0012-0403,826,62.597,36.472,256.291,400.769,256.241,400.359,238,382,35,42,0.659,51705.000,51705.000,1.286,0.778,0.845
