 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0001-0250,999,15.997,6.672,457.225,251.139,457.732,251.585,438,232,39,37,0.863,15981,15981,1.108,0.902,0.937
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0002-0302,1834,18.834,9.989,681.415,301.776,679.678,306.354,657,268,49,69,0.415,34542,34542,2.342,0.427,0.808
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0003-0292,311,14.994,4.770,281.834,292.584,281.741,292.719,272,282,19,21,0.949,4663,4663,1.105,0.905,0.953
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0005-0325,949,58.803,49.193,403.360,325.366,402.752,325.414,388,303,31,44,0.678,55804,55804,1.485,0.673,0.880
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0006-0341,948,26.390,21.195,238.270,342.898,239.303,344.013,223,320,33,43,0.699,25018,25018,1.517,0.659,0.904
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0008-0345,755,17.122,7.637,820.553,345.528,820.539,346.179,805,328,29,35,0.877,12927,12927,1.247,0.802,0.939
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0009-0363,662,38.554,28.954,540.566,363.929,540.678,365.253,528,346,28,34,0.828,25523,25523,1.264,0.791,0.923
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0010-0371,669,35.398,24.826,383.464,367.135,384.293,365.414,371,349,29,44,0.366,23681,23681,1.721,0.581,0.759
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0011-0379,843,27.777,17.934,872.989,379.923,872.969,380.775,857,360,32,38,0.670,23416,23416,1.506,0.664,0.914
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0012-0382,539,25.425,12.176,932.684,381.235,932.908,381.362,920,367,26,30,0.805,13704,13704,1.152,0.868,0.915
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0013-0386,467,39.291,18.729,198.528,387.192,198.247,388.363,188,371,22,31,0.803,18349,18349,1.476,0.677,0.912
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s3h1_Merged.tif_rotated.tif:0014-0391,837,18.033,8.581,1098.518,392.118,1098.685,392.185,1083,374,31,35,0.860,15094,15094,1.198,0.835,0.942
