 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0004-0361,1218,20.562,10.972,166.388,360.924,166.204,360.984,149,333,34,57,0.374,25045.000,25045.000,2.028,0.493,0.763
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0007-0377,772,40.426,32.377,332.965,377.628,332.937,377.937,317,358,29,39,0.695,31209.000,31209.000,1.259,0.794,0.888
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0009-0386,408,17.412,4.908,1046.850,386.186,1046.795,386.206,1036,373,21,27,0.872,7104.000,7104.000,1.271,0.786,0.932
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0010-0396,563,17.728,6.847,255.633,396.200,255.802,396.877,243,381,27,31,0.842,9981.000,9981.000,1.139,0.878,0.921
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0011-0398,557,34.813,21.731,416.861,397.972,417.088,397.868,404,384,26,28,0.914,19391.000,19391.000,1.188,0.842,0.946
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0015-0416,392,28.077,9.229,382.696,416.635,382.873,416.536,371,405,24,23,0.884,11006.000,11006.000,1.296,0.771,0.930
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0018-0436,408,22.877,8.079,1107.426,436.799,1107.994,438.131,1098,418,18,37,0.583,9334.000,9334.000,2.408,0.415,0.831
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0021-0436,692,39.079,31.782,193.094,435.741,193.024,435.648,174,422,36,29,0.788,27043.000,27043.000,1.287,0.777,0.902
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0022-0434,357,47.112,21.931,453.195,433.228,454.259,433.436,440,423,23,22,0.758,16819.000,16819.000,1.283,0.780,0.902
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s2h1_Merged.tif_rotated.tif:0024-0442,603,43.149,37.993,941.740,443.810,940.780,444.861,928,426,27,33,0.839,26019.000,26019.000,1.274,0.785,0.925
