 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0001-0357,434,33.500,14.551,663.191,356.726,662.897,356.871,650,347,27,21,0.914,14539.000,14539.000,1.279,0.782,0.957
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0002-0408,399,40.464,30.293,439.535,407.307,438.724,407.336,429,396,22,24,0.891,16145.000,16145.000,1.166,0.858,0.939
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0003-0424,438,39.228,22.174,212.861,423.628,212.653,423.741,202,410,22,29,0.836,17182.000,17182.000,1.325,0.755,0.926
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0004-0423,340,40.009,19.452,244.338,424.856,244.664,425.170,234,412,21,23,0.891,13603.000,13603.000,1.183,0.845,0.937
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0005-0428,404,31.453,12.175,466.918,428.300,466.777,427.952,457,415,21,26,0.896,12707.000,12707.000,1.280,0.781,0.943
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0006-0430,484,31.541,13.221,534.624,430.694,534.737,431.183,522,415,23,30,0.667,15266.000,15266.000,1.428,0.700,0.834
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0007-0431,372,59.804,50.604,90.054,432.277,88.559,432.663,82,417,17,29,0.772,22247.000,22247.000,1.736,0.576,0.912
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0008-0438,306,30.516,17.732,612.654,438.588,611.804,439.544,602,429,21,19,0.917,9338.000,9338.000,1.082,0.924,0.939
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0009-0447,521,56.251,50.148,62.156,448.632,62.374,448.227,48,434,30,27,0.754,29307.000,29307.000,1.570,0.637,0.896
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0012-0451,290,42.983,26.052,250.093,450.455,249.595,449.954,241,441,18,20,0.950,12465.000,12465.000,1.137,0.879,0.952
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0013-0456,520,59.258,44.325,316.390,456.379,314.809,456.021,303,443,27,26,0.882,30814.000,30814.000,1.237,0.808,0.939
12,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0015-0467,761,32.526,14.541,993.440,468.220,994.529,467.419,969,450,46,35,0.445,24752.000,24752.000,1.935,0.517,0.706
13,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0016-0484,834,36.257,23.062,572.429,487.422,572.296,490.280,558,457,27,54,0.399,30238.000,30238.000,2.255,0.443,0.777
14,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0017-0469,327,44.346,32.738,42.041,469.329,42.676,470.010,32,458,20,23,0.908,14501.000,14501.000,1.223,0.817,0.933
15,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0019-0505,1552,31.565,17.079,923.587,503.048,924.650,504.271,900,464,47,82,0.221,48989.000,48989.000,2.892,0.346,0.600
16,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0021-0484,816,33.858,11.796,194.797,483.665,195.154,483.598,175,467,36,34,0.759,27628.000,27628.000,1.248,0.801,0.901
17,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0022-0482,403,29.546,14.483,438.736,481.783,438.450,482.071,428,470,21,24,0.935,11907.000,11907.000,1.135,0.881,0.955
18,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0023-0483,300,34.517,22.766,813.530,481.980,814.283,482.651,804,471,18,25,0.819,10355.000,10355.000,1.526,0.655,0.910
19,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0024-0493,448,46.199,29.979,157.670,492.748,158.072,493.173,146,479,23,28,0.836,20697.000,20697.000,1.509,0.663,0.929
20,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0025-0502,732,53.466,41.122,258.781,502.773,258.679,502.897,246,479,26,47,0.503,39137.000,39137.000,2.755,0.363,0.804
21,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0026-0495,718,28.925,10.751,873.199,494.248,873.430,494.299,854,479,39,32,0.500,20768.000,20768.000,1.618,0.618,0.755
22,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0027-0493,382,46.225,28.199,26.236,493.301,26.083,493.023,15,481,22,24,0.939,17658.000,17658.000,1.172,0.854,0.947
23,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0029-0499,499,37.491,23.533,1145.416,499.859,1146.035,500.184,1128,487,31,25,0.705,18708.000,18708.000,1.360,0.735,0.875
24,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0030-0505,333,39.261,22.218,462.494,504.704,462.154,504.367,452,495,22,20,0.948,13074.000,13074.000,1.105,0.905,0.945
25,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0031-0509,612,37.275,25.542,823.431,508.583,820.125,507.414,802,497,40,24,0.668,22812.000,22812.000,1.935,0.517,0.863
26,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0032-0514,320,41.453,28.387,375.922,513.653,376.365,513.714,366,503,20,22,0.944,13265.000,13265.000,1.127,0.887,0.943
27,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0034-0512,134,62.388,37.946,177.172,512.493,178.356,512.700,170,505,14,14,0.859,8360.000,8360.000,1.261,0.793,0.890
28,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0035-0516,427,30.939,16.013,643.978,516.699,643.894,516.754,631,506,27,20,0.813,13211.000,13211.000,1.457,0.686,0.917
29,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0037-0524,355,47.192,31.510,420.579,524.835,419.944,526.195,410,513,21,22,0.921,16753.000,16753.000,1.059,0.944,0.952
30,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0038-0528,563,26.119,14.893,776.900,529.758,777.866,530.489,761,513,35,31,0.532,14705.000,14705.000,1.820,0.549,0.770
31,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0039-0528,411,28.248,9.355,324.634,528.678,324.586,528.945,314,516,22,25,0.865,11610.000,11610.000,1.296,0.771,0.937
32,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0040-0528,267,34.768,26.875,849.717,528.062,848.503,528.664,839,519,21,18,0.884,9283.000,9283.000,1.373,0.728,0.924
33,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0042-0531,276,32.482,21.618,596.678,531.830,596.471,531.668,586,523,21,17,0.921,8965.000,8965.000,1.355,0.738,0.942
34,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0044-0543,746,24.650,11.236,454.043,545.162,453.574,545.158,436,525,40,37,0.567,18389.000,18389.000,1.883,0.531,0.801
35,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0046-0538,175,29.869,13.334,907.814,538.157,907.966,537.390,900,530,16,16,0.882,5227.000,5227.000,1.204,0.830,0.902
36,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0047-0543,481,36.279,13.247,89.107,543.394,89.163,543.163,73,531,33,24,0.724,17450.000,17450.000,1.967,0.508,0.893
37,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0049-0545,318,27.289,13.450,798.550,545.047,798.972,545.094,787,535,22,20,0.922,8678.000,8678.000,1.198,0.835,0.941
38,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0051-0557,712,27.295,12.768,679.249,557.025,679.531,557.528,660,545,37,24,0.795,19434.000,19434.000,1.596,0.627,0.944
39,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0052-0576,801,38.194,27.597,15.411,576.234,14.854,574.796,4,548,25,56,0.465,30593.000,30593.000,3.536,0.283,0.846
40,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0053-0581,784,39.074,22.773,114.293,579.688,112.841,577.692,94,555,39,52,0.396,30634.000,30634.000,3.461,0.289,0.730
41,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0055-0587,935,41.199,25.069,200.080,585.857,199.895,585.141,178,564,40,46,0.502,38521.000,38521.000,2.282,0.438,0.781
42,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0056-0577,351,42.080,36.647,283.754,578.110,282.751,577.573,272,567,23,21,0.935,14770.000,14770.000,1.100,0.909,0.941
43,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0057-0590,431,43.777,30.712,231.939,589.834,232.373,592.306,222,574,19,33,0.723,18868.000,18868.000,1.848,0.541,0.901
44,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0058-0595,488,37.814,24.572,1061.934,594.023,1062.897,593.242,1049,582,26,26,0.880,18453.000,18453.000,1.042,0.960,0.932
45,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0060-0606,679,29.946,15.262,852.572,605.899,853.398,606.527,835,590,33,32,0.758,20333.000,20333.000,1.752,0.571,0.911
46,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543334_WT_P50_NR_M_s3h1_Merged.tif_rotated.tif:0062-0625,349,51.160,40.580,383.013,624.990,383.394,624.710,373,614,20,22,0.943,17855.000,17855.000,1.149,0.871,0.948
