 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
43,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0055-0536,310,45.726,19.935,798.665,534.887,798.966,534.278,789,525,21,22,0.861,14175.000,14175.000,1.297,0.771,0.930
44,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0056-0549,446,29.119,10.982,1082.417,549.397,1082.421,549.402,1071,536,23,26,0.900,12987.000,12987.000,1.139,0.878,0.944
45,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0057-0547,380,32.395,9.414,438.768,547.174,438.833,547.138,427,537,23,21,0.896,12310.000,12310.000,1.187,0.843,0.941
46,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0058-0551,261,39.525,11.878,819.898,551.868,819.799,551.389,811,542,18,19,0.931,10316.000,10316.000,1.127,0.888,0.932
47,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0059-0559,622,31.765,16.739,97.788,559.613,97.887,560.395,84,545,27,29,0.883,19758.000,19758.000,1.091,0.916,0.941
48,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0060-0576,378,27.828,13.263,1032.249,576.553,1032.138,576.535,1021,565,22,23,0.951,10519.000,10519.000,1.077,0.929,0.950
49,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0061-0579,486,35.825,12.748,636.681,579.751,636.714,579.938,623,567,28,24,0.888,17411.000,17411.000,1.183,0.845,0.937
50,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0062-0579,347,24.199,6.752,1077.437,579.298,1077.521,579.123,1066,568,23,22,0.859,8397.000,8397.000,1.474,0.678,0.923
51,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0063-0587,385,33.010,18.273,42.744,587.144,42.881,587.266,29,577,26,21,0.868,12709.000,12709.000,1.490,0.671,0.936
52,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s5h1_Merged.tif_rotated.tif:0064-0604,399,29.662,10.622,19.272,603.538,19.371,603.520,9,590,21,28,0.835,11835.000,11835.000,1.494,0.669,0.928
