 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0002-0202,355,18.696,4.268,208.461,202.928,208.573,203.075,199,190,19,25,0.870,6637.000,6637.000,1.281,0.781,0.928
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0004-0298,764,32.660,14.534,366.131,298.232,365.785,298.860,352,280,29,36,0.845,24952.000,24952.000,1.260,0.794,0.941
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0005-0293,329,23.246,5.454,673.616,294.141,673.594,294.216,663,281,20,24,0.834,7648.000,7648.000,1.179,0.848,0.914
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0006-0320,513,23.945,6.994,263.558,321.044,263.556,321.037,253,305,23,31,0.822,12284.000,12284.000,1.350,0.741,0.926
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0008-0350,379,33.908,7.696,438.706,350.168,438.844,350.628,429,338,21,25,0.868,12851.000,12851.000,1.234,0.811,0.936
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0009-0350,349,22.883,7.137,832.491,350.259,833.040,350.608,822,338,20,25,0.844,7986.000,7986.000,1.392,0.719,0.914
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0010-0364,644,46.508,20.413,1122.655,364.474,1123.376,365.911,1109,343,28,42,0.579,29951.000,29951.000,2.682,0.373,0.821
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0011-0366,600,25.913,8.778,801.910,366.533,802.169,366.661,787,350,28,32,0.756,15548.000,15548.000,1.244,0.804,0.903
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0012-0368,603,50.385,33.789,862.231,367.795,862.066,367.871,850,351,24,34,0.841,30382.000,30382.000,1.434,0.697,0.936
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0384_KO_P54_MD_F_s5h1_Merged.tif_rotated.tif:0013-0370,731,34.784,10.168,132.161,370.671,132.235,370.598,115,356,38,29,0.751,25427.000,25427.000,1.341,0.746,0.900
