 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0002-0219,617,39.233,28.049,340.848,219.873,341.049,219.702,326,204,28,31,0.889,24207.000,24207.000,1.105,0.905,0.943
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0003-0266,634,57.293,48.527,592.842,265.155,592.948,263.473,581,245,24,42,0.558,36324.000,36324.000,2.208,0.453,0.837
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0005-0266,681,35.191,19.887,39.833,266.084,39.505,266.878,25,250,29,33,0.866,23965.000,23965.000,1.160,0.862,0.927
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0006-0282,392,57.110,47.795,303.931,281.809,304.409,282.013,293,270,22,24,0.918,22387.000,22387.000,1.126,0.888,0.939
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0007-0292,321,50.875,34.217,363.812,292.790,362.064,293.673,353,281,20,23,0.876,16331.000,16331.000,1.248,0.801,0.922
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0008-0300,421,61.929,53.367,741.027,300.980,741.824,301.554,729,289,24,23,0.934,26072.000,26072.000,1.111,0.900,0.945
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0009-0312,530,48.770,26.967,402.175,312.062,401.720,311.625,391,295,22,34,0.732,25848.000,25848.000,1.584,0.631,0.911
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0011-0344,422,35.950,27.554,126.960,343.519,127.870,342.593,117,331,22,26,0.902,15171.000,15171.000,1.173,0.852,0.948
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0012-0371,793,36.598,18.361,305.955,368.339,306.237,367.823,290,350,30,42,0.563,29022.000,29022.000,1.707,0.586,0.810
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0013-0369,571,57.088,42.297,794.229,370.544,793.785,369.359,783,352,22,35,0.737,32597.000,32597.000,1.832,0.546,0.903
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0014-0389,475,56.802,43.953,495.014,388.001,495.407,387.796,485,371,20,36,0.722,26981.000,26981.000,1.893,0.528,0.904
12,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0017-0418,1027,40.633,17.902,233.056,418.541,232.842,420.679,220,382,26,73,0.329,41730.000,41730.000,4.072,0.246,0.697
13,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0018-0401,696,47.651,42.865,92.075,401.145,92.664,400.991,80,383,25,37,0.782,33165.000,33165.000,1.751,0.571,0.924
14,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0019-0417,649,37.604,19.531,1089.067,418.287,1088.967,418.586,1075,401,30,32,0.754,24405.000,24405.000,1.207,0.829,0.894
15,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0021-0427,513,50.994,42.230,397.939,428.699,397.331,428.790,388,411,22,33,0.751,26160.000,26160.000,1.688,0.593,0.921
16,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0022-0433,621,41.079,22.486,709.924,434.954,709.731,435.922,698,411,21,45,0.575,25510.000,25510.000,2.663,0.375,0.848
