 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0002-0304,158,58.759,37.441,1153.835,304.500,1155.086,304.596,1148,295,12,19,0.778,9284.000,9284.000,1.881,0.532,0.895
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0003-0310,409,29.186,12.271,899.446,311.148,898.892,312.180,888,297,22,27,0.856,11937.000,11937.000,1.309,0.764,0.933
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0005-0375,1457,46.125,36.759,259.288,375.351,263.470,375.600,235,347,56,57,0.390,67204.000,67204.000,1.178,0.849,0.731
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0007-0381,542,41.585,30.622,1133.915,381.013,1133.806,380.447,1121,366,25,31,0.868,22539.000,22539.000,1.213,0.824,0.930
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0008-0411,661,43.070,26.921,1180.432,409.515,1181.690,407.282,1167,391,26,41,0.678,28469.000,28469.000,1.870,0.535,0.896
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0009-0411,676,44.374,25.629,742.840,411.741,742.376,412.341,730,392,25,39,0.768,29997.000,29997.000,1.886,0.530,0.923
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0010-0411,570,49.037,31.204,843.244,411.891,843.568,411.679,829,398,27,26,0.916,27951.000,27951.000,1.067,0.937,0.960
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0011-0431,549,34.858,12.203,313.017,432.502,313.069,432.802,301,414,23,35,0.762,19137.000,19137.000,1.591,0.629,0.910
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0013-0428,370,41.735,24.560,787.095,429.427,787.137,429.327,778,416,20,25,0.845,15442.000,15442.000,1.490,0.671,0.922
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0014-0429,357,32.342,14.081,1017.864,429.550,1018.085,429.491,1008,418,20,23,0.911,11546.000,11546.000,1.275,0.785,0.941
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0015-0439,741,41.993,33.772,1150.450,438.893,1149.590,440.374,1137,422,29,35,0.589,31117.000,31117.000,1.406,0.711,0.843
12,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0016-0439,637,43.462,20.101,93.164,439.568,93.726,438.698,74,423,34,32,0.540,27685.000,27685.000,1.143,0.875,0.801
13,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0017-0441,578,42.715,20.845,503.948,441.773,504.153,441.654,490,425,26,33,0.744,24689.000,24689.000,1.276,0.784,0.910
14,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0018-0440,464,41.957,18.623,44.207,440.261,44.333,440.642,33,427,24,27,0.848,19468.000,19468.000,1.272,0.786,0.925
15,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0019-0446,552,43.500,23.122,1113.958,446.707,1113.438,447.265,1100,429,26,34,0.740,24012.000,24012.000,1.591,0.629,0.892
16,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0021-0452,553,44.778,25.324,714.892,452.849,715.108,453.034,703,438,25,29,0.920,24762.000,24762.000,1.202,0.832,0.951
17,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0022-0457,556,39.189,19.113,1076.824,457.121,1076.496,456.920,1066,439,21,37,0.691,21789.000,21789.000,1.930,0.518,0.895
18,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0023-0464,1475,40.464,21.561,172.221,461.141,169.255,462.458,145,440,62,49,0.304,59684.000,59684.000,1.887,0.530,0.687
19,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0024-0466,776,36.620,17.141,553.232,466.978,552.803,467.215,538,446,30,40,0.600,28417.000,28417.000,1.578,0.634,0.810
