 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0003-0336,374,34.914,33.590,295.267,337.243,295.218,336.755,285,324,22,25,0.790,13058.000,13058.000,1.039,0.962,0.901
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0004-0371,722,20.080,8.542,672.705,369.465,672.082,370.070,660,351,26,40,0.775,14498.000,14498.000,1.569,0.638,0.918
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0006-0374,658,30.828,24.997,634.108,375.354,634.711,375.636,619,357,31,35,0.666,20285.000,20285.000,1.643,0.609,0.862
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0007-0377,779,31.827,20.535,532.272,375.296,532.561,374.661,512,360,43,34,0.553,24793.000,24793.000,1.547,0.647,0.823
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0010-0415,500,40.056,32.154,486.524,413.854,486.370,414.606,474,401,25,28,0.801,20028.000,20028.000,1.414,0.707,0.927
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0011-0418,599,35.327,36.300,523.268,418.053,523.050,418.692,511,403,26,30,0.872,21161.000,21161.000,1.175,0.851,0.943
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0013-0423,664,43.875,39.496,755.958,422.902,756.662,419.891,741,407,29,32,0.865,29133.000,29133.000,1.182,0.846,0.934
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0015-0432,610,24.826,12.016,691.452,432.546,690.980,432.284,677,418,28,29,0.879,15144.000,15144.000,1.072,0.933,0.938
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0016-0439,577,34.232,25.690,627.758,437.911,627.557,438.124,616,420,22,38,0.689,19752.000,19752.000,1.845,0.542,0.888
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s5h1_Merged.tif_rotated.tif:0017-0437,536,28.034,11.314,660.188,436.455,659.935,436.281,647,422,25,31,0.859,15026.000,15026.000,1.367,0.731,0.931
