 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0002-0290,963,34.140,35.033,299.317,290.674,299.235,291.553,283,271,34,39,0.782,32877.000,32877.000,1.169,0.855,0.916
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0003-0329,789,27.689,11.246,82.620,329.248,82.739,329.423,65,312,38,35,0.603,21847.000,21847.000,1.143,0.875,0.854
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0004-0327,767,22.574,15.757,1047.834,328.117,1047.899,327.989,1032,312,32,31,0.891,17314.000,17314.000,1.114,0.898,0.953
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0006-0362,1195,30.491,14.907,242.872,362.051,242.359,362.068,219,343,52,38,0.344,36437.000,36437.000,1.743,0.574,0.784
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0008-0358,518,45.938,44.318,397.708,357.902,397.238,357.264,385,344,24,28,0.798,23796.000,23796.000,1.322,0.756,0.923
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0010-0375,580,32.700,28.954,544.848,377.052,545.571,375.206,532,359,26,33,0.831,18966.000,18966.000,1.275,0.785,0.923
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0013-0393,765,52.384,44.901,588.775,392.615,588.689,393.163,574,375,29,36,0.821,40074.000,40074.000,1.312,0.762,0.925
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0014-0389,449,32.002,21.095,1089.008,390.366,1089.455,389.619,1075,377,26,25,0.805,14369.000,14369.000,1.156,0.865,0.916
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0015-0395,643,34.222,18.073,143.071,395.929,142.332,395.467,129,379,28,32,0.846,22005.000,22005.000,1.076,0.929,0.927
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0389_KO_P49_NR_F_s2h1_Merged.tif_rotated.tif:0016-0395,539,25.276,16.180,729.743,395.218,730.168,395.465,717,380,27,30,0.843,13624.000,13624.000,1.228,0.814,0.929
