 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0001-0342,379,17.570,5.694,692.629,341.724,692.403,341.976,682,330,21,24,0.938,6659.000,6659.000,1.194,0.838,0.948
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0002-0343,418,17.713,5.932,192.715,343.806,192.916,344.024,182,331,21,25,0.948,7404.000,7404.000,1.161,0.861,0.958
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0003-0348,572,19.815,11.189,222.278,348.294,222.405,348.283,209,334,28,29,0.754,11334.000,11334.000,1.129,0.886,0.900
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0005-0375,1080,28.904,19.002,584.354,376.035,584.245,376.495,567,348,34,55,0.483,31216.000,31216.000,1.799,0.556,0.821
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0006-0390,872,32.569,20.781,519.143,385.729,518.809,385.057,504,364,30,52,0.520,28400.000,28400.000,1.763,0.567,0.797
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0008-0414,630,38.143,25.828,616.452,415.019,616.192,415.422,603,397,27,34,0.845,24030.000,24030.000,1.246,0.803,0.926
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0009-0410,304,25.845,11.359,182.382,410.000,182.557,409.992,172,400,21,20,0.904,7857.000,7857.000,1.106,0.905,0.925
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0011-0425,569,22.225,8.635,1034.642,425.495,1034.466,426.477,1022,409,26,32,0.778,12646.000,12646.000,1.378,0.726,0.900
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0012-0426,491,27.393,11.340,551.484,426.280,551.498,426.158,539,410,25,32,0.748,13450.000,13450.000,1.614,0.619,0.874
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0013-0429,475,32.975,17.263,298.306,429.064,298.599,429.066,287,415,24,29,0.828,15663.000,15663.000,1.284,0.779,0.919
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0014-0428,309,29.948,9.963,937.772,427.914,937.510,428.207,930,416,17,24,0.871,9254.000,9254.000,1.482,0.675,0.934
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0015-0435,993,36.724,16.455,31.416,434.401,31.883,434.619,11,418,42,35,0.506,36467.000,36467.000,1.287,0.777,0.876
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0017-0437,484,24.994,8.674,145.622,437.884,145.522,438.137,135,421,21,33,0.723,12097.000,12097.000,1.611,0.621,0.908
14,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0020-0437,565,24.225,7.365,72.328,437.445,71.651,437.221,56,425,33,25,0.521,13687.000,13687.000,1.478,0.676,0.844
15,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0021-0440,362,28.077,12.284,200.782,440.293,200.807,440.274,191,428,20,24,0.933,10164.000,10164.000,1.214,0.824,0.943
16,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s3h1_Merged.tif_rotated.tif:0022-0443,558,49.369,34.260,739.346,442.801,739.468,443.152,727,428,25,30,0.871,27548.000,27548.000,1.277,0.783,0.939
