 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0001-0313,582,17.919,16.885,850.074,313.447,851.696,312.846,836,299,32,29,0.576,10429.000,10429.000,1.450,0.690,0.841
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0004-0341,462,20.476,11.659,991.500,341.396,991.074,342.216,980,327,22,28,0.919,9460.000,9460.000,1.276,0.784,0.950
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0005-0358,435,14.966,6.802,582.725,357.321,582.455,357.227,569,346,26,24,0.842,6510.000,6510.000,1.195,0.837,0.928
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0007-0374,481,21.915,17.892,968.583,373.984,967.994,373.389,955,361,28,27,0.709,10541.000,10541.000,1.363,0.733,0.857
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0009-0382,632,23.359,24.227,447.829,384.084,448.654,384.607,433,364,30,36,0.644,14763.000,14763.000,1.600,0.625,0.846
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0010-0390,439,28.544,23.572,671.678,390.286,672.270,389.877,659,379,25,23,0.938,12531.000,12531.000,1.048,0.954,0.949
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0011-0392,374,25.668,18.565,1017.273,392.642,1017.926,392.597,1008,380,20,24,0.917,9600.000,9600.000,1.258,0.795,0.953
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0013-0402,427,19.457,17.181,722.025,401.945,722.252,401.577,711,389,23,26,0.921,8308.000,8308.000,1.205,0.830,0.946
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0014-0405,439,21.009,9.997,1058.293,405.837,1058.132,405.864,1047,393,23,25,0.938,9223.000,9223.000,1.032,0.969,0.950
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0015-0411,500,17.018,13.896,810.056,412.616,810.010,413.106,799,396,22,31,0.848,8509.000,8509.000,1.503,0.665,0.933
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0016-0422,571,14.637,7.884,540.358,423.591,540.370,424.834,527,403,26,38,0.604,8358.000,8358.000,1.559,0.641,0.827
12,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0017-0422,403,13.114,5.051,639.393,421.244,639.521,421.186,628,410,23,25,0.849,5285.000,5285.000,1.074,0.931,0.931
13,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0018-0429,439,15.964,7.154,878.637,429.300,878.136,429.556,865,417,25,24,0.905,7008.000,7008.000,1.087,0.920,0.941
14,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0019-0437,491,22.330,15.287,343.003,438.655,343.193,439.699,333,420,21,35,0.724,10964.000,10964.000,1.858,0.538,0.885
15,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0022-0442,564,23.465,22.131,297.977,440.610,297.849,440.123,285,426,24,32,0.831,13234.000,13234.000,1.342,0.745,0.929
16,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0024-0443,317,20.505,7.611,1100.156,443.642,1100.433,443.681,1090,432,19,23,0.919,6500.000,6500.000,1.252,0.799,0.941
17,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0025-0457,423,16.326,8.750,417.018,456.131,417.081,455.812,405,444,24,26,0.841,6906.000,6906.000,1.230,0.813,0.917
18,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0026-0463,498,18.257,11.343,860.295,464.159,860.104,463.687,849,448,23,30,0.856,9092.000,9092.000,1.321,0.757,0.941
19,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0027-0467,648,19.846,11.460,1117.637,467.025,1117.534,467.120,1102,449,33,36,0.544,12860.000,12860.000,1.904,0.525,0.827
20,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0028-0460,322,17.621,15.650,762.860,460.270,762.911,460.820,751,450,22,21,0.895,5674.000,5674.000,1.277,0.783,0.932
21,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0029-0463,436,16.427,5.569,168.454,463.716,168.130,463.758,157,451,22,25,0.924,7162.000,7162.000,1.148,0.871,0.950
22,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0030-0468,407,14.310,8.157,680.783,468.144,680.329,468.284,668,458,27,20,0.862,5824.000,5824.000,1.485,0.674,0.942
23,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0031-0477,398,14.455,6.340,1177.834,477.796,1177.710,477.640,1167,463,22,29,0.798,5753.000,5753.000,1.794,0.557,0.910
24,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0032-0480,369,27.957,26.179,461.500,479.389,461.918,479.010,448,470,26,21,0.845,10316.000,10316.000,1.242,0.805,0.916
25,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0033-0481,337,12.386,5.774,746.678,481.355,746.328,481.269,735,472,23,19,0.874,4174.000,4174.000,1.234,0.811,0.930
26,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0034-0483,379,16.860,9.785,1075.247,483.782,1074.992,483.746,1063,472,26,23,0.818,6390.000,6390.000,1.188,0.842,0.899
27,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0035-0490,480,22.729,17.552,823.675,490.748,822.949,490.584,811,478,28,24,0.853,10910.000,10910.000,1.332,0.750,0.936
28,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0036-0487,334,18.057,10.712,1140.198,487.030,1139.584,486.575,1128,478,23,19,0.866,6031.000,6031.000,1.291,0.775,0.936
29,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0037-0489,257,44.510,38.307,435.547,488.979,436.662,489.116,426,480,20,18,0.927,11439.000,11439.000,1.120,0.893,0.926
30,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0038-0500,635,15.502,6.254,116.388,500.928,116.508,500.863,99,484,35,32,0.672,9844.000,9844.000,2.023,0.494,0.887
31,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0039-0498,375,27.659,23.853,284.028,498.593,283.652,498.593,274,486,20,25,0.913,10372.000,10372.000,1.273,0.786,0.941
32,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0041-0503,463,19.341,13.209,519.614,503.183,520.392,503.199,509,488,23,31,0.776,8955.000,8955.000,1.363,0.734,0.911
33,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0042-0508,385,33.753,28.856,239.030,506.856,238.941,507.446,230,492,17,32,0.748,12995.000,12995.000,1.992,0.502,0.927
34,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0043-0506,292,18.387,12.324,329.219,506.305,328.856,507.272,320,495,19,22,0.868,5369.000,5369.000,1.331,0.751,0.920
35,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0044-0512,359,20.864,17.528,372.653,512.230,372.232,511.604,362,500,20,24,0.925,7490.000,7490.000,1.184,0.845,0.942
36,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0045-0521,492,18.110,11.133,305.675,522.081,305.615,522.306,294,507,24,28,0.874,8910.000,8910.000,1.213,0.825,0.935
37,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0046-0523,456,16.890,12.018,1093.329,522.292,1093.384,522.605,1081,509,23,28,0.883,7702.000,7702.000,1.314,0.761,0.944
38,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s1h1_Merged.tif_rotated.tif:0047-0539,510,20.851,18.961,224.845,538.386,224.699,537.795,213,525,26,29,0.733,10634.000,10634.000,1.254,0.797,0.887
