 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0002-0366,537,57.492,51.634,604.386,366.606,604.371,365.899,595,349,20,35,0.810,30873.000,30873.000,1.694,0.590,0.944
2,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0003-0378,467,26.897,17.629,1167.299,379.753,1167.474,381.485,1157,359,21,38,0.587,12561.000,12561.000,2.084,0.480,0.826
3,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0004-0374,499,35.016,23.265,456.576,373.432,456.235,372.916,444,361,25,26,0.905,17473.000,17473.000,1.231,0.813,0.952
4,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0006-0394,565,49.743,44.817,285.574,395.705,286.317,396.267,274,376,25,37,0.624,28105.000,28105.000,1.791,0.558,0.888
5,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0010-0428,867,43.408,36.063,467.072,430.914,466.778,431.492,444,408,41,41,0.379,37635.000,37635.000,1.208,0.828,0.744
6,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0014-0445,906,36.238,31.462,656.649,446.275,657.574,443.884,637,418,37,54,0.421,32832.000,32832.000,2.783,0.359,0.784
7,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0015-0440,303,60.175,54.283,681.807,441.048,681.581,440.751,672,430,19,21,0.908,18233.000,18233.000,1.205,0.830,0.940
8,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0016-0456,1076,27.538,23.025,933.173,456.255,931.612,458.161,910,434,46,44,0.369,29631.000,29631.000,1.690,0.592,0.731
9,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0017-0452,462,53.680,43.614,264.238,451.327,263.300,451.543,253,437,22,30,0.779,24800.000,24800.000,1.509,0.663,0.900
10,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0018-0467,851,29.157,20.047,118.259,470.568,118.150,473.164,101,440,33,55,0.445,24813.000,24813.000,2.511,0.398,0.770
11,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0019-0462,417,58.724,49.606,536.195,462.505,536.618,463.119,523,450,27,24,0.812,24488.000,24488.000,1.623,0.616,0.920
12,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0020-0472,598,32.784,24.662,976.319,471.370,975.566,473.336,964,454,26,37,0.579,19605.000,19605.000,2.002,0.499,0.831
13,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0022-0487,1538,33.030,29.826,503.571,488.517,503.445,489.667,481,457,42,60,0.427,50800.000,50800.000,1.586,0.631,0.817
14,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0023-0473,503,29.897,19.928,314.685,474.979,314.550,475.451,302,459,25,29,0.804,15038.000,15038.000,1.236,0.809,0.920
15,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0024-0480,1055,23.240,24.256,899.998,483.295,904.338,484.249,882,459,40,42,0.653,24518.000,24518.000,1.374,0.728,0.890
16,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0025-0480,370,19.178,7.587,831.749,480.132,831.302,480.524,821,468,20,24,0.922,7096.000,7096.000,1.156,0.865,0.950
17,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0026-0488,809,28.876,24.484,1144.800,488.316,1145.082,489.486,1128,468,32,40,0.464,23361.000,23361.000,1.736,0.576,0.868
18,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0028-0484,564,27.816,16.285,564.667,485.216,564.880,484.904,550,472,35,25,0.678,15688.000,15688.000,1.496,0.668,0.869
19,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0029-0492,810,32.025,27.493,623.125,493.098,622.043,490.166,603,472,39,41,0.530,25940.000,25940.000,2.120,0.472,0.773
20,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0032-0498,795,35.820,28.011,227.221,497.487,228.096,497.798,206,482,37,33,0.756,28477.000,28477.000,1.434,0.697,0.923
21,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0033-0495,346,38.408,33.792,433.471,496.225,432.879,496.468,422,485,22,21,0.929,13289.000,13289.000,1.181,0.847,0.941
22,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0034-0505,272,22.511,15.480,1045.110,505.871,1045.366,506.235,1036,495,19,21,0.877,6123.000,6123.000,1.311,0.763,0.914
23,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0035-0523,1155,33.848,27.872,317.626,523.746,319.037,523.863,297,502,42,43,0.615,39095.000,39095.000,1.254,0.797,0.876
24,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0036-0519,323,26.446,19.100,555.135,518.354,556.360,517.453,545,508,20,22,0.873,8542.000,8542.000,1.111,0.900,0.924
25,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0040-0533,399,34.479,26.819,41.204,532.979,41.244,533.272,26,523,27,21,0.766,13757.000,13757.000,1.376,0.727,0.909
26,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0041-0549,449,42.151,37.093,239.810,550.146,240.271,547.197,229,537,23,25,0.912,18926.000,18926.000,1.096,0.913,0.954
27,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0042-0557,394,30.071,26.865,850.794,555.964,851.472,556.490,840,544,22,26,0.882,11848.000,11848.000,1.217,0.822,0.933
28,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0043-0560,436,31.695,28.611,145.872,560.913,145.702,559.597,135,547,21,27,0.904,13819.000,13819.000,1.284,0.779,0.950
29,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0044-0560,373,26.807,10.614,289.867,560.755,290.136,560.760,278,547,24,27,0.782,9999.000,9999.000,1.905,0.525,0.912
30,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0045-0565,458,20.559,7.978,889.539,565.144,888.899,565.912,878,552,22,27,0.842,9416.000,9416.000,1.228,0.814,0.932
31,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0046-0565,412,28.197,21.801,200.316,565.701,201.330,565.572,189,554,23,23,0.935,11617.000,11617.000,1.113,0.899,0.949
32,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0048-0584,319,30.536,17.560,391.820,585.199,391.571,585.058,380,573,23,23,0.805,9741.000,9741.000,1.096,0.912,0.899
33,C1-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0053-0607,446,30.354,25.585,1125.527,608.240,1126.864,608.089,1111,596,28,23,0.667,13538.000,13538.000,1.252,0.799,0.890
