 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0002-0304,158,27.089,6.288,1153.835,304.500,1153.785,304.551,1148,295,12,19,0.778,4280,4280,1.881,0.532,0.895
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0003-0310,409,27.619,5.020,899.446,311.148,899.488,311.376,888,297,22,27,0.856,11296,11296,1.309,0.764,0.933
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0005-0375,1457,47.206,37.590,259.288,375.351,255.967,376.364,235,347,56,57,0.390,68779,68779,1.178,0.849,0.731
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0007-0381,542,60.533,34.373,1133.915,381.013,1133.439,381.317,1121,366,25,31,0.868,32809,32809,1.213,0.824,0.930
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0008-0411,661,36.926,8.114,1180.432,409.515,1180.716,409.425,1167,391,26,41,0.678,24408,24408,1.870,0.535,0.896
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0009-0411,676,36.395,11.591,742.840,411.741,742.882,412.455,730,392,25,39,0.768,24603,24603,1.886,0.530,0.923
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0010-0411,570,37.375,11.699,843.244,411.891,843.605,411.718,829,398,27,26,0.916,21304,21304,1.067,0.937,0.960
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0011-0431,549,37.262,11.993,313.017,432.502,313.172,432.835,301,414,23,35,0.762,20457,20457,1.591,0.629,0.910
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0013-0428,370,46.797,15.264,787.095,429.427,787.218,429.594,778,416,20,25,0.845,17315,17315,1.490,0.671,0.922
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0014-0429,357,38.246,11.793,1017.864,429.550,1017.930,429.308,1008,418,20,23,0.911,13654,13654,1.275,0.785,0.941
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0015-0439,741,36.879,7.603,1150.450,438.893,1150.312,439.123,1137,422,29,35,0.589,27327,27327,1.406,0.711,0.843
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0016-0439,637,44.344,21.225,93.164,439.568,92.505,439.869,74,423,34,32,0.540,28247,28247,1.143,0.875,0.801
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0017-0441,578,44.351,17.301,503.948,441.773,503.313,442.256,490,425,26,33,0.744,25635,25635,1.276,0.784,0.910
14,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0018-0440,464,50.812,27.244,44.207,440.261,44.384,440.137,33,427,24,27,0.848,23577,23577,1.272,0.786,0.925
15,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0019-0446,552,37.112,8.740,1113.958,446.707,1113.849,446.731,1100,429,26,34,0.740,20486,20486,1.591,0.629,0.892
16,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0021-0452,553,37.286,10.643,714.892,452.849,714.752,452.908,703,438,25,29,0.920,20619,20619,1.202,0.832,0.951
17,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0022-0457,556,45.574,14.305,1076.824,457.121,1076.750,456.608,1066,439,21,37,0.691,25339,25339,1.930,0.518,0.895
18,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0023-0464,1475,47.443,29.178,172.221,461.141,174.142,460.581,145,440,62,49,0.304,69979,69979,1.887,0.530,0.687
19,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0024-0466,776,62.492,29.532,553.232,466.978,553.179,466.938,538,446,30,40,0.600,48494,48494,1.578,0.634,0.810
20,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0025-0478,804,58.643,22.524,365.009,481.710,365.233,482.140,354,454,24,49,0.574,47149,47149,2.381,0.420,0.873
21,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0026-0470,543,53.339,26.056,672.250,472.076,672.360,472.244,660,454,26,32,0.777,28963,28963,1.354,0.739,0.910
22,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0027-0476,695,65.331,36.804,401.602,479.565,401.525,479.844,385,458,31,37,0.685,45405,45405,1.273,0.785,0.862
23,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0028-0473,498,51.821,20.327,472.815,474.693,473.114,474.340,461,458,26,30,0.793,25807,25807,1.256,0.796,0.903
24,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0029-0472,463,70.240,44.298,775.284,472.234,775.506,472.027,764,459,24,26,0.894,32521,32521,1.146,0.873,0.936
25,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0030-0490,589,58.221,25.095,709.500,491.031,709.650,490.972,697,473,25,34,0.849,34292,34292,1.323,0.756,0.929
26,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0032-0493,572,48.052,18.647,626.963,494.040,627.012,493.921,615,475,23,37,0.754,27486,27486,1.690,0.592,0.923
27,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0033-0490,615,34.379,5.117,1023.954,489.002,1024.089,488.939,1010,475,31,30,0.735,21143.000,21143.000,1.360,0.735,0.883
28,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0034-0492,614,35.836,9.553,443.575,492.829,443.201,492.969,429,476,30,33,0.796,22003,22003,1.362,0.734,0.903
29,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0036-0490,463,30.553,9.841,952.105,490.258,952.305,490.270,939,479,26,23,0.907,14146,14146,1.196,0.836,0.944
30,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0038-0499,458,35.186,7.653,1071.360,499.194,1071.384,499.025,1057,487,27,24,0.867,16115,16115,1.073,0.932,0.929
31,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0039-0503,423,43.454,13.923,780.829,504.394,780.857,503.877,768,492,25,23,0.904,18381,18381,1.213,0.824,0.944
32,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0040-0521,1084,48.590,19.796,135.480,521.467,136.881,522.025,110,502,52,38,0.388,52672,52672,1.639,0.610,0.741
33,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0041-0518,473,43.101,13.884,466.566,518.692,466.285,518.443,451,507,29,23,0.890,20387,20387,1.237,0.808,0.940
34,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0042-0525,424,48.908,23.941,48.724,525.436,48.805,525.520,36,514,24,23,0.926,20737,20737,1.120,0.893,0.949
35,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0044-0553,496,34.825,10.780,448.220,553.040,447.999,552.964,435,539,26,28,0.884,17273,17273,1.148,0.871,0.933
36,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0045-0551,440,35.830,11.224,362.573,550.752,362.659,550.904,349,540,26,22,0.899,15765,15765,1.324,0.755,0.953
37,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0046-0565,836,41.138,13.201,403.396,565.782,403.880,565.045,385,547,35,36,0.460,34391,34391,1.342,0.745,0.814
38,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0047-0577,892,67.583,36.787,702.424,577.390,702.407,576.649,683,558,38,38,0.581,60284.000,60284.000,1.174,0.852,0.805
39,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0048-0571,414,30.457,6.365,101.843,571.676,101.693,571.648,88,560,25,23,0.899,12609,12609,1.115,0.897,0.936
40,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0049-0581,440,39.195,13.055,267.427,581.248,267.267,580.971,256,568,23,27,0.862,17246,17246,1.236,0.809,0.912
41,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0050-0606,498,31.869,9.564,46.787,606.042,47.068,606.231,33,594,27,25,0.898,15871,15871,1.094,0.914,0.940
42,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0051-0626,453,41.788,11.934,83.370,624.195,83.217,624.294,71,612,24,28,0.852,18930,18930,1.191,0.839,0.930
43,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0052-0649,290,37.090,13.682,71.962,648.724,72.163,648.401,61,639,21,21,0.871,10756,10756,1.168,0.856,0.916
44,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0053-0654,625,38.328,14.355,108.031,653.794,107.807,653.819,93,639,30,30,0.621,23955.000,23955.000,1.199,0.834,0.852
45,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s2h1_Merged.tif_rotated.tif:0054-0659,475,40.804,24.801,17.233,658.805,16.637,658.387,7,646,22,26,0.902,19382,19382,1.231,0.812,0.956
