 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0001-0243,774,17.102,7.877,330.968,243.477,331.111,243.612,316,225,29,37,0.858,13237.000,13237.000,1.341,0.746,0.945
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0002-0237,382,16.073,5.082,365.421,237.861,365.290,237.860,354,226,22,23,0.930,6140.000,6140.000,1.084,0.922,0.943
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0003-0263,558,27.256,11.124,727.075,264.812,727.129,264.918,712,247,28,32,0.800,15209.000,15209.000,1.168,0.856,0.925
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0005-0262,520,24.787,7.107,1154.231,260.910,1154.701,260.911,1142,249,26,26,0.825,12889.000,12889.000,1.062,0.941,0.923
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0006-0300,505,24.113,11.227,212.876,300.221,212.871,300.400,201,287,24,27,0.868,12177.000,12177.000,1.215,0.823,0.941
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0008-0320,488,30.803,12.113,837.383,319.314,837.353,319.322,825,307,26,26,0.918,15032.000,15032.000,1.225,0.816,0.948
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0009-0344,539,49.935,32.875,787.051,342.995,787.266,343.799,773,328,27,33,0.763,26915.000,26915.000,1.309,0.764,0.893
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0010-0344,465,23.735,8.904,370.263,345.201,370.436,345.478,359,331,23,27,0.831,11037.000,11037.000,1.253,0.798,0.932
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0011-0351,719,35.868,12.153,896.959,352.497,897.240,353.014,885,331,24,41,0.685,25789.000,25789.000,1.910,0.524,0.900
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0013-0353,460,56.802,26.840,557.591,353.293,557.957,353.534,544,340,25,27,0.829,26129.000,26129.000,1.463,0.684,0.930
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s2h1_Merged.tif_rotated.tif:0014-0358,439,31.895,12.053,479.739,359.817,480.029,360.334,468,344,24,28,0.826,14002.000,14002.000,1.102,0.908,0.922
