 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0001-0275,599,24.165,9.687,288.874,277.116,289.629,276.756,270,261,36,29,0.622,14475.000,14475.000,1.602,0.624,0.862
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0005-0336,432,27.914,10.668,642.319,338.201,642.289,338.499,632,323,22,27,0.806,12059.000,12059.000,1.224,0.817,0.925
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0006-0376,920,25.537,6.170,883.105,377.084,883.038,377.550,865,351,38,51,0.509,23494.000,23494.000,1.895,0.528,0.803
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0007-0375,497,37.284,20.157,664.140,375.327,664.190,375.404,651,362,26,27,0.845,18530.000,18530.000,1.111,0.900,0.923
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0008-0379,643,33.551,15.157,21.278,378.923,21.239,378.937,7,364,29,31,0.877,21573.000,21573.000,1.062,0.942,0.940
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0010-0383,457,24.503,8.733,1122.526,382.638,1122.444,383.001,1110,370,25,27,0.842,11198.000,11198.000,1.230,0.813,0.920
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0013-0391,528,25.759,7.952,770.487,394.025,770.567,394.359,758,375,25,32,0.715,13601.000,13601.000,1.282,0.780,0.905
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0016-0410,366,30.945,13.658,952.773,410.549,952.903,410.389,942,398,22,24,0.857,11326.000,11326.000,1.480,0.676,0.934
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0017-0410,397,46.317,30.545,443.664,409.702,443.386,409.946,431,399,26,22,0.801,18388.000,18388.000,1.399,0.715,0.901
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0021-0425,474,37.869,19.832,331.806,425.508,331.689,425.755,317,413,27,24,0.722,17950.000,17950.000,1.256,0.796,0.901
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0022-0438,468,30.987,8.076,673.468,438.261,673.565,438.507,663,422,21,32,0.816,14502.000,14502.000,1.638,0.611,0.935
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0024-0436,485,48.781,29.649,401.504,437.191,401.456,437.176,383,425,32,23,0.724,23659.000,23659.000,1.411,0.709,0.887
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0025-0436,260,51.600,15.422,192.854,437.227,192.566,437.117,183,426,18,20,0.868,13416.000,13416.000,1.290,0.775,0.932
14,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0030-0450,449,51.220,30.273,1182.625,450.121,1183.162,450.171,1171,437,23,26,0.939,22998.000,22998.000,1.153,0.867,0.951
15,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0032-0449,263,45.498,18.959,847.295,448.572,846.724,449.078,836,441,21,16,0.861,11966.000,11966.000,1.294,0.773,0.929
16,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0034-0459,366,31.265,10.620,583.885,458.596,584.063,458.380,573,447,22,24,0.871,11443.000,11443.000,1.359,0.736,0.931
17,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0035-0459,507,37.452,17.256,793.202,459.155,793.237,458.920,778,448,30,22,0.889,18988.000,18988.000,1.376,0.727,0.949
18,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0036-0460,289,46.180,20.388,834.407,461.310,834.857,460.580,825,449,20,22,0.823,13346.000,13346.000,1.309,0.764,0.888
19,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0037-0462,437,47.666,24.498,638.111,462.635,637.888,462.266,625,450,24,25,0.849,20830.000,20830.000,1.067,0.938,0.922
20,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0039-0466,489,49.260,27.685,357.316,466.140,357.177,465.760,345,453,25,27,0.933,24088.000,24088.000,1.151,0.869,0.948
21,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0040-0469,501,36.735,11.065,930.576,469.045,930.552,468.774,919,455,23,28,0.843,18404.000,18404.000,1.377,0.726,0.928
22,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0042-0472,668,33.536,8.259,966.337,472.034,965.960,471.989,945,458,42,29,0.483,22402.000,22402.000,2.470,0.405,0.761
23,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0043-0467,272,37.949,14.239,1055.949,467.254,1055.804,467.766,1046,458,20,18,0.908,10322.000,10322.000,1.191,0.840,0.933
24,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0047-0478,284,32.609,7.683,900.489,478.387,900.602,478.152,890,468,21,20,0.892,9261.000,9261.000,1.341,0.745,0.924
25,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0048-0483,458,36.127,15.698,683.275,483.362,683.285,482.792,670,471,27,25,0.887,16546.000,16546.000,1.087,0.920,0.934
26,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0049-0485,278,37.637,11.024,1050.615,485.622,1050.754,485.048,1040,475,21,21,0.835,10463.000,10463.000,1.616,0.619,0.921
27,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536631_KO_P50_NR_M_s1h1_Merged.tif_rotated.tif:0050-0494,649,47.248,19.607,92.406,493.539,92.173,493.070,80,477,25,34,0.879,30664.000,30664.000,1.352,0.739,0.950
