 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
24,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0036-0519,323,36.238,9.330,555.135,518.354,555.269,518.090,545,508,20,22,0.873,11705.000,11705.000,1.111,0.900,0.924
25,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0040-0533,399,24.486,7.559,41.204,532.979,41.541,532.996,26,523,27,21,0.766,9770.000,9770.000,1.376,0.727,0.909
26,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0041-0549,449,40.633,16.029,239.810,550.146,240.087,549.925,229,537,23,25,0.912,18244.000,18244.000,1.096,0.913,0.954
27,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0042-0557,394,34.437,11.550,850.794,555.964,850.968,556.039,840,544,22,26,0.882,13568.000,13568.000,1.217,0.822,0.933
28,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0043-0560,436,35.174,17.731,145.872,560.913,146.068,560.717,135,547,21,27,0.904,15336.000,15336.000,1.284,0.779,0.950
29,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0044-0560,373,30.638,6.004,289.867,560.755,289.992,560.627,278,547,24,27,0.782,11428.000,11428.000,1.905,0.525,0.912
30,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0045-0565,458,29.919,6.411,889.539,565.144,889.390,565.404,878,552,22,27,0.842,13703.000,13703.000,1.228,0.814,0.932
31,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0046-0565,412,30.342,8.591,200.316,565.701,200.299,565.503,189,554,23,23,0.935,12501.000,12501.000,1.113,0.899,0.949
32,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0048-0584,319,28.398,6.926,391.820,585.199,391.915,585.106,380,573,23,23,0.805,9059.000,9059.000,1.096,0.912,0.899
33,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0053-0607,446,31.058,7.874,1125.527,608.240,1125.597,608.185,1111,596,28,23,0.667,13852.000,13852.000,1.252,0.799,0.890
34,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0054-0616,578,29.687,7.603,141.131,615.185,141.051,615.028,127,602,28,28,0.902,17159.000,17159.000,1.027,0.974,0.947
35,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0055-0619,387,32.039,13.442,245.298,619.053,245.451,619.612,231,608,27,22,0.781,12399.000,12399.000,1.714,0.583,0.918
36,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0056-0626,395,30.866,8.437,1066.059,625.925,1065.913,625.795,1055,615,26,23,0.774,12192.000,12192.000,1.256,0.796,0.907
37,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0057-0631,645,66.422,53.946,769.320,630.753,768.798,630.965,754,617,31,29,0.913,42842.000,42842.000,1.134,0.882,0.946
38,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0058-0648,522,36.458,18.644,899.337,648.383,899.183,648.285,886,634,27,28,0.912,19031.000,19031.000,1.254,0.797,0.948
39,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0059-0652,722,46.004,18.621,242.208,651.760,243.258,652.269,215,637,50,30,0.466,33215.000,33215.000,2.202,0.454,0.772
40,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0060-0664,650,26.903,7.520,475.648,662.400,475.641,662.096,462,646,26,36,0.725,17487.000,17487.000,1.453,0.688,0.900
41,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0062-0672,452,31.863,9.116,179.029,671.662,179.190,671.785,167,660,24,25,0.904,14402.000,14402.000,1.045,0.957,0.944
42,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0063-0676,475,26.512,8.339,338.965,676.471,338.870,676.117,328,661,22,30,0.893,12593.000,12593.000,1.308,0.764,0.943
43,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0064-0677,520,39.323,13.712,229.867,676.831,229.401,676.056,214,663,33,28,0.732,20448.000,20448.000,2.285,0.438,0.918
44,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0065-0684,485,30.662,14.060,856.420,684.465,856.596,684.232,843,670,25,28,0.834,14871.000,14871.000,1.155,0.866,0.926
45,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0066-0686,804,26.264,9.231,564.369,684.524,564.846,684.815,538,672,49,28,0.559,21116.000,21116.000,1.980,0.505,0.824
46,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0069-0706,443,23.603,6.795,42.322,705.536,42.330,705.773,29,694,25,24,0.848,10456.000,10456.000,1.083,0.923,0.928
47,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0070-0725,315,25.771,10.499,808.748,723.986,808.595,723.979,798,714,20,22,0.825,8118.000,8118.000,1.267,0.789,0.920
48,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0071-0731,446,27.327,12.378,313.861,729.646,313.702,729.380,302,717,23,28,0.815,12188.000,12188.000,1.429,0.700,0.918
49,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0072-0740,360,21.772,6.867,392.231,740.586,392.235,740.460,380,730,23,21,0.927,7838.000,7838.000,1.218,0.821,0.945
50,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0073-0745,329,25.736,10.462,201.698,745.594,201.717,745.635,191,735,21,21,0.937,8467.000,8467.000,1.132,0.883,0.940
51,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_536634_KO_P50_MD_F_s3h1_Merged.tif_rotated.tif:0074-0755,483,23.584,6.162,451.430,753.858,451.532,753.762,438,742,28,26,0.826,11391.000,11391.000,1.112,0.899,0.910
