 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0002-0248,650,28.869,11.720,767.343,245.688,767.482,245.550,755,230,26,37,0.740,18765.000,18765.000,1.495,0.669,0.912
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0003-0286,607,28.903,15.136,385.342,286.866,385.677,287.841,373,269,25,34,0.798,17544.000,17544.000,1.364,0.733,0.922
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0004-0287,398,19.201,7.054,294.384,286.636,294.585,287.005,283,275,23,25,0.851,7642.000,7642.000,1.201,0.833,0.912
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0005-0301,610,30.208,13.038,428.236,302.436,428.309,302.815,416,283,25,36,0.818,18427.000,18427.000,1.443,0.693,0.927
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0006-0307,690,17.532,5.762,144.183,307.191,144.317,307.592,130,291,29,33,0.888,12097.000,12097.000,1.139,0.878,0.938
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0008-0332,590,33.651,18.980,873.234,331.324,873.211,331.905,860,316,26,32,0.850,19854.000,19854.000,1.321,0.757,0.935
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0010-0353,759,33.175,12.906,365.389,355.229,365.575,355.468,352,333,29,41,0.721,25180.000,25180.000,1.569,0.637,0.901
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0011-0361,759,47.796,19.742,826.205,360.736,826.021,360.803,811,341,31,40,0.767,36277.000,36277.000,1.644,0.608,0.909
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0012-0358,472,25.585,10.265,120.458,357.121,120.630,357.192,108,345,25,26,0.893,12076.000,12076.000,1.144,0.874,0.948
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543331_WT_P50_MD_M_s3h1_Merged.tif_rotated.tif:0013-0364,432,28.720,10.164,1007.241,363.153,1007.241,363.233,996,351,23,26,0.904,12407.000,12407.000,1.156,0.865,0.940
