 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0002-0355,279,26.032,8.139,457.002,356.608,457.019,356.579,448,344,18,23,0.800,7263,7263,1.352,0.740,0.896
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0003-0360,465,25.443,5.967,177.934,360.577,177.748,360.931,164,348,26,25,0.817,11831,11831,1.075,0.930,0.914
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0004-0384,631,59.572,39.910,321.112,384.643,321.324,385.346,302,368,33,32,0.700,37590,37590,1.039,0.962,0.861
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0005-0416,527,50.015,22.072,173.694,416.413,173.864,416.650,163,399,23,34,0.807,26358,26358,1.590,0.629,0.927
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0006-0424,906,51.094,18.732,230.030,423.956,230.062,424.379,210,405,40,38,0.563,46291,46291,1.761,0.568,0.844
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0007-0437,921,45.112,18.370,746.460,435.939,746.390,436.843,730,410,31,54,0.417,41548,41548,2.291,0.437,0.755
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0008-0427,606,55.837,28.032,396.998,426.975,397.046,426.848,382,413,32,29,0.822,33837,33837,1.145,0.873,0.915
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0009-0436,764,56.904,27.846,281.920,437.623,282.294,437.431,263,419,37,35,0.519,43475,43475,1.649,0.606,0.830
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0010-0437,506,71.688,41.188,341.008,439.142,340.984,440.079,330,421,22,33,0.773,36274,36274,1.572,0.636,0.923
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0388_KO_P54_MD_M_s1h1_Merged.tif_rotated.tif:0011-0438,400,49.583,35.687,69.005,438.595,68.922,438.753,59,426,20,25,0.913,19833,19833,1.270,0.788,0.952
