 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0002-0219,617,16.178,5.163,340.848,219.873,340.991,220.004,326,204,28,31,0.889,9982.000,9982.000,1.105,0.905,0.943
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0003-0266,634,22.011,7.335,592.842,265.155,592.549,264.963,581,245,24,42,0.558,13955.000,13955.000,2.208,0.453,0.837
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0005-0266,681,18.170,8.217,39.833,266.084,39.517,266.843,25,250,29,33,0.866,12374.000,12374.000,1.160,0.862,0.927
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0006-0282,392,18.454,6.458,303.931,281.809,304.036,281.645,293,270,22,24,0.918,7234.000,7234.000,1.126,0.888,0.939
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0007-0292,321,18.776,4.388,363.812,292.790,363.830,292.941,353,281,20,23,0.876,6027.000,6027.000,1.248,0.801,0.922
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0008-0300,421,24.366,8.164,741.027,300.980,741.086,301.088,729,289,24,23,0.934,10258.000,10258.000,1.111,0.900,0.945
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0009-0312,530,25.404,8.606,402.175,312.062,402.301,312.205,391,295,22,34,0.732,13464.000,13464.000,1.584,0.631,0.911
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0011-0344,422,27.746,10.254,126.960,343.519,127.002,343.499,117,331,22,26,0.902,11709.000,11709.000,1.173,0.852,0.948
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0012-0371,793,29.405,9.433,305.955,368.339,306.065,368.307,290,350,30,42,0.563,23318.000,23318.000,1.707,0.586,0.810
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0013-0369,571,25.708,9.258,794.229,370.544,794.101,371.319,783,352,22,35,0.737,14679.000,14679.000,1.832,0.546,0.903
11,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0014-0389,475,32.998,13.140,495.014,388.001,495.160,388.437,485,371,20,36,0.722,15674.000,15674.000,1.893,0.528,0.904
12,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0017-0418,1027,42.591,19.820,233.056,418.541,232.869,422.969,220,382,26,73,0.329,43741.000,43741.000,4.072,0.246,0.697
13,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0018-0401,696,39.228,16.461,92.075,401.145,92.346,401.798,80,383,25,37,0.782,27303.000,27303.000,1.751,0.571,0.924
14,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0019-0417,649,33.797,17.217,1089.067,418.287,1088.905,418.225,1075,401,30,32,0.754,21934.000,21934.000,1.207,0.829,0.894
15,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0021-0427,513,49.175,30.663,397.939,428.699,397.745,429.296,388,411,22,33,0.751,25227.000,25227.000,1.688,0.593,0.921
16,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0022-0433,621,41.510,16.863,709.924,434.954,709.578,435.874,698,411,21,45,0.575,25778.000,25778.000,2.663,0.375,0.848
17,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0024-0426,389,37.560,9.797,690.369,426.212,690.568,426.466,680,413,21,27,0.802,14611.000,14611.000,1.487,0.673,0.917
18,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0025-0445,850,49.147,18.639,447.940,446.716,448.466,446.504,430,422,32,46,0.534,41775.000,41775.000,2.112,0.474,0.856
19,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_543332_WT_P50_MD_F_s6h1_Merged.tif_rotated.tif:0026-0450,735,46.397,22.312,611.119,452.522,611.226,454.206,598,424,25,53,0.543,34102.000,34102.000,2.532,0.395,0.828
