 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity
1,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0003-0340,362,19.262,5.977,314.224,340.831,313.999,341.385,302,329,23,23,0.890,6973.000,6973.000,1.082,0.924,0.926
2,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0004-0355,899,29.408,19.317,568.943,352.220,568.456,353.414,554,329,28,52,0.619,26438.000,26438.000,1.873,0.534,0.865
3,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0005-0350,404,24.099,7.976,380.131,350.975,379.853,351.052,369,339,23,23,0.902,9736.000,9736.000,1.163,0.860,0.943
4,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0006-0359,492,21.551,6.816,642.831,359.941,642.799,360.307,630,345,26,29,0.750,10603.000,10603.000,1.478,0.677,0.888
5,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0009-0378,463,29.011,12.936,302.537,377.189,302.689,377.226,292,364,22,28,0.894,13432.000,13432.000,1.250,0.800,0.948
6,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0011-0392,598,20.149,9.474,940.306,391.343,940.739,391.184,926,378,29,28,0.770,12049.000,12049.000,1.104,0.906,0.910
7,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0012-0400,743,53.681,44.503,830.978,402.067,830.857,402.657,816,383,32,35,0.760,39885.000,39885.000,1.395,0.717,0.932
8,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0014-0405,799,29.617,20.126,263.132,402.390,263.677,401.933,249,385,31,41,0.606,23664.000,23664.000,1.730,0.578,0.860
9,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0017-0415,495,19.364,6.693,1182.062,415.662,1182.307,415.478,1169,401,25,29,0.882,9585.000,9585.000,1.167,0.857,0.933
10,C2-MAX_TILESCANS_20250703_CTNND2_ASTRO_adolescent_WFA_PV_slidemounted_escent_WFA_PV_slidemounted_set2_AC0372_WT_P49_NR_F_s1h1_Merged.tif_rotated.tif:0018-0424,655,44.205,29.231,913.021,423.153,912.628,423.934,900,406,26,36,0.746,28954.000,28954.000,1.482,0.675,0.910
